,Windkraftanlage_options,Bhkw_options,Pv_options,Waermepumpe_options,Gastherme_options,Waermebedarfssenkung_options,Vorlauf_temp_options,Wetter_typ,Netzbezug,Netzeinspeisung,Gasbezug,max_gas,max_p_el,Volllaststunden_bhkw,Cop,Stromproduktion,Stromverbrauch_hp
114,Ein,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,45,Jetzt Warm,1754956.5251968445,246257.54568711904,1249782.3071279987,1022.1748158488945,484.7178875415028,0.0,3.9378200137114145,973089.5379490779,778763.4924588037
115,Ein,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,45,Jetzt Warm,1646004.4606348553,566832.6307573051,1249782.3071279987,1022.1748158488945,484.7178875415028,0.0,3.9378200137114145,1402616.6875812537,778763.4924588037
116,Aus,Aus,25 kWp,Sole/Wasser 400,Normal weiter,0%,45,Jetzt Warm,2445627.275672702,0.0,1249782.3071279987,1022.1748158488945,528.1441952160327,0.0,3.9378200137114145,36161.24178610195,778763.4924588037
117,Aus,Aus,500 kWp,Sole/Wasser 400,Normal weiter,0%,45,Jetzt Warm,2040046.2684284267,23946.142387900505,1249782.3071279987,1022.1748158488945,501.7240498256362,0.0,3.9378200137114145,465688.3914182774,778763.4924588037
118,Aus,Aus,1.000 kWp,Sole/Wasser 400,Normal weiter,0%,45,Jetzt Warm,1816864.6428675153,230291.66645916467,1249782.3071279987,1022.1748158488945,493.13788754150283,0.0,3.9378200137114145,895215.5410504531,778763.4924588037
119,Aus,Aus,1.500 kWp,Sole/Wasser 400,Normal weiter,0%,45,Jetzt Warm,1703086.3280677532,546040.5012915778,1249782.3071279987,1022.1748158488945,493.13788754150283,0.0,3.9378200137114145,1324742.6906826284,778763.4924588037
120,Ein,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2367753.2787740766,0.0,1229294.0725849166,1005.4178516546501,508.052593797276,0.0,3.9378200137114145,114035.23868472697,778763.4924588037
121,Ein,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1968649.5031560813,30423.374014179644,1229294.0725849166,1005.4178516546501,487.8240498256362,0.0,3.9378200137114145,543562.3883169024,778763.4924588037
122,Ein,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1754956.5251968445,246257.54568711904,1229294.0725849166,1005.4178516546501,484.7178875415028,0.0,3.9378200137114145,973089.5379490779,778763.4924588037
123,Ein,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1646004.4606348553,566832.6307573051,1229294.0725849166,1005.4178516546501,484.7178875415028,0.0,3.9378200137114145,1402616.6875812537,778763.4924588037
124,Aus,Aus,25 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2445627.275672702,0.0,1229294.0725849166,1005.4178516546501,528.1441952160327,0.0,3.9378200137114145,36161.24178610195,778763.4924588037
125,Aus,Aus,500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2040046.2684284267,23946.142387900505,1229294.0725849166,1005.4178516546501,501.7240498256362,0.0,3.9378200137114145,465688.3914182774,778763.4924588037
126,Aus,Aus,1.000 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1816864.6428675153,230291.66645916467,1229294.0725849166,1005.4178516546501,493.13788754150283,0.0,3.9378200137114145,895215.5410504531,778763.4924588037
127,Aus,Aus,1.500 kWp,Sole/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1703086.3280677532,546040.5012915778,1229294.0725849166,1005.4178516546501,493.13788754150283,0.0,3.9378200137114145,1324742.6906826284,778763.4924588037
128,Ein,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,2587232.6267291903,0.0,291303.625147941,706.8541126622304,560.9319654482405,0.0,3.9361777728402,114035.23868472697,998242.8404139173
129,Ein,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,2188082.935977226,30377.45888021133,291303.625147941,706.8541126622304,546.3904035657681,0.0,3.9361777728402,543562.3883169024,998242.8404139173
130,Ein,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,1971994.5886630937,243816.2611982541,291303.625147941,706.8541126622304,541.1743181643136,0.0,3.9361777728402,973089.5379490779,998242.8404139173
131,Ein,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,1855422.1039433584,556770.9261106945,291303.625147941,706.8541126622304,541.1743181643136,0.0,3.9361777728402,1402616.6875812537,998242.8404139173
132,Aus,Aus,25 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,2665106.6236278154,0.0,291303.625147941,706.8541126622304,568.5234711976902,0.0,3.9361777728402,36161.24178610195,998242.8404139173
133,Aus,Aus,500 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,2259521.318005496,23941.844009856017,291303.625147941,706.8541126622304,548.4446799712665,0.0,3.9361777728402,465688.3914182774,998242.8404139173
134,Aus,Aus,1.000 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,2034143.5964503319,228091.27208686774,291303.625147941,706.8541126622304,543.9943181643135,0.0,3.9361777728402,895215.5410504531,998242.8404139173
135,Aus,Aus,1.500 kWp,Sole/Wasser 600,Normal weiter,0%,45,Jetzt Warm,1913001.1008274825,536475.9260961936,291303.625147941,706.8541126622304,543.9943181643135,0.0,3.9361777728402,1324742.6906826284,998242.8404139173
136,Ein,Aus,25 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2587232.6267291903,0.0,286528.15588322066,695.2663403235052,560.9319654482405,0.0,3.9361777728402,114035.23868472697,998242.8404139173
137,Ein,Aus,500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2188082.935977226,30377.45888021133,286528.15588322066,695.2663403235052,546.3904035657681,0.0,3.9361777728402,543562.3883169024,998242.8404139173
138,Ein,Aus,1.000 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1971994.5886630937,243816.2611982541,286528.15588322066,695.2663403235052,541.1743181643136,0.0,3.9361777728402,973089.5379490779,998242.8404139173
139,Ein,Aus,1.500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1855422.1039433584,556770.9261106945,286528.15588322066,695.2663403235052,541.1743181643136,0.0,3.9361777728402,1402616.6875812537,998242.8404139173
140,Aus,Aus,25 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2665106.6236278154,0.0,286528.15588322066,695.2663403235052,568.5234711976902,0.0,3.9361777728402,36161.24178610195,998242.8404139173
141,Aus,Aus,500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2259521.318005496,23941.844009856017,286528.15588322066,695.2663403235052,548.4446799712665,0.0,3.9361777728402,465688.3914182774,998242.8404139173
142,Aus,Aus,1.000 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2034143.5964503319,228091.27208686774,286528.15588322066,695.2663403235052,543.9943181643135,0.0,3.9361777728402,895215.5410504531,998242.8404139173
143,Aus,Aus,1.500 kWp,Sole/Wasser 600,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1913001.1008274825,536475.9260961936,286528.15588322066,695.2663403235052,543.9943181643135,0.0,3.9361777728402,1324742.6906826284,998242.8404139173
144,Ein,Aus,25 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,2647619.915762375,0.0,27285.160921391354,391.533409475567,595.6841212575738,0.0,3.9361036326391785,114035.23868472697,1058630.129447102
145,Ein,Aus,500 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,2248470.225010411,30377.45888021133,27285.160921391354,391.533409475567,576.1418566486025,0.0,3.9361036326391785,543562.3883169024,1058630.129447102
146,Ein,Aus,1.000 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,2032342.0125485046,243776.39605048037,27285.160921391354,391.533409475567,566.132138679442,0.0,3.9361036326391785,973089.5379490779,1058630.129447102
147,Ein,Aus,1.500 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,1915125.0098817411,556086.5430158926,27285.160921391354,391.533409475567,566.132138679442,0.0,3.9361036326391785,1402616.6875812537,1058630.129447102
148,Aus,Aus,25 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,2725493.912661,0.0,27285.160921391354,391.533409475567,612.6951181165932,0.0,3.9361036326391785,36161.24178610195,1058630.129447102
149,Aus,Aus,500 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,2319908.6070386805,23941.844009856017,27285.160921391354,391.533409475567,592.6163268901696,0.0,3.9361036326391785,465688.3914182774,1058630.129447102
150,Aus,Aus,1.000 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,2094492.6853350732,228053.07193842428,27285.160921391354,391.533409475567,572.537535663746,0.0,3.9361036326391785,895215.5410504531,1058630.129447102
151,Aus,Aus,1.500 kWp,Sole/Wasser 800,Normal weiter,0%,45,Jetzt Warm,1972722.327481365,535809.8637168916,27285.160921391354,391.533409475567,568.952138679442,0.0,3.9361036326391785,1324742.6906826284,1058630.129447102
152,Ein,Aus,25 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2647619.915762375,0.0,26837.86320136855,385.11482899236097,595.6841212575738,0.0,3.9361036326391785,114035.23868472697,1058630.129447102
153,Ein,Aus,500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2248470.225010411,30377.45888021133,26837.86320136855,385.11482899236097,576.1418566486025,0.0,3.9361036326391785,543562.3883169024,1058630.129447102
154,Ein,Aus,1.000 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2032342.0125485046,243776.39605048037,26837.86320136855,385.11482899236097,566.132138679442,0.0,3.9361036326391785,973089.5379490779,1058630.129447102
155,Ein,Aus,1.500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1915125.0098817411,556086.5430158926,26837.86320136855,385.11482899236097,566.132138679442,0.0,3.9361036326391785,1402616.6875812537,1058630.129447102
156,Aus,Aus,25 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2725493.912661,0.0,26837.86320136855,385.11482899236097,612.6951181165932,0.0,3.9361036326391785,36161.24178610195,1058630.129447102
157,Aus,Aus,500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2319908.6070386805,23941.844009856017,26837.86320136855,385.11482899236097,592.6163268901696,0.0,3.9361036326391785,465688.3914182774,1058630.129447102
158,Aus,Aus,1.000 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2094492.6853350732,228053.07193842428,26837.86320136855,385.11482899236097,572.537535663746,0.0,3.9361036326391785,895215.5410504531,1058630.129447102
159,Aus,Aus,1.500 kWp,Sole/Wasser 800,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1972722.327481365,535809.8637168916,26837.86320136855,385.11482899236097,568.952138679442,0.0,3.9361036326391785,1324742.6906826284,1058630.129447102
160,Ein,Aus,25 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,2653672.092320498,0.0,434.6065099723641,76.21270628890255,634.6659233300687,0.0,3.9364262686335376,114035.23868472697,1064682.3060052255
161,Ein,Aus,500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,2254522.4015685343,30377.45888021133,434.6065099723641,76.21270628890255,626.2101080685429,0.0,3.9364262686335376,543562.3883169024,1064682.3060052255
162,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,2038394.189106628,243776.39605048037,434.6065099723641,76.21270628890255,617.7542928070171,0.0,3.9364262686335376,973089.5379490779,1064682.3060052255
163,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,1921177.1864398646,556086.5430158926,434.6065099723641,76.21270628890255,614.6364937795885,0.0,3.9364262686335376,1402616.6875812537,1064682.3060052255
164,Aus,Aus,25 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,2731546.089219123,0.0,434.6065099723641,76.21270628890255,634.6659233300687,0.0,3.9364262686335376,36161.24178610195,1064682.3060052255
165,Aus,Aus,500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,2325960.783596804,23941.844009856017,434.6065099723641,76.21270628890255,626.2101080685429,0.0,3.9364262686335376,465688.3914182774,1064682.3060052255
166,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,2100544.8618931966,228053.07193842428,434.6065099723641,76.21270628890255,617.7542928070171,0.0,3.9364262686335376,895215.5410504531,1064682.3060052255
167,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Normal weiter,0%,45,Jetzt Warm,1978774.5040394887,535809.8637168916,434.6065099723641,76.21270628890255,614.6364937795885,0.0,3.9364262686335376,1324742.6906826284,1064682.3060052255
168,Ein,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2653672.092320498,0.0,427.4818130875712,74.96331766121563,634.6659233300687,0.0,3.9364262686335376,114035.23868472697,1064682.3060052255
169,Ein,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2254522.4015685343,30377.45888021133,427.4818130875712,74.96331766121563,626.2101080685429,0.0,3.9364262686335376,543562.3883169024,1064682.3060052255
170,Ein,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2038394.189106628,243776.39605048037,427.4818130875712,74.96331766121563,617.7542928070171,0.0,3.9364262686335376,973089.5379490779,1064682.3060052255
171,Ein,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1921177.1864398646,556086.5430158926,427.4818130875712,74.96331766121563,614.6364937795885,0.0,3.9364262686335376,1402616.6875812537,1064682.3060052255
172,Aus,Aus,25 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2731546.089219123,0.0,427.4818130875712,74.96331766121563,634.6659233300687,0.0,3.9364262686335376,36161.24178610195,1064682.3060052255
173,Aus,Aus,500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2325960.783596804,23941.844009856017,427.4818130875712,74.96331766121563,626.2101080685429,0.0,3.9364262686335376,465688.3914182774,1064682.3060052255
174,Aus,Aus,1.000 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,2100544.8618931966,228053.07193842428,427.4818130875712,74.96331766121563,617.7542928070171,0.0,3.9364262686335376,895215.5410504531,1064682.3060052255
175,Aus,Aus,1.500 kWp,Sole/Wasser 1000,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1978774.5040394887,535809.8637168916,427.4818130875712,74.96331766121563,614.6364937795885,0.0,3.9364262686335376,1324742.6906826284,1064682.3060052255
176,Ein,Ein,25 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,765576.0263987266,587.8583509535749,6172079.640094163,1838.505111111111,331.01328861382547,8158.431864034655,0.0,938036.8569522271,0.0
177,Ein,Ein,500 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,503286.1491834108,167825.13076781327,6172079.640094163,1838.505111111111,278.00135713125735,8158.431864034655,0.0,1367564.0065844026,0.0
178,Ein,Ein,1.000 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,434131.707061718,528197.8382782962,6172079.640094163,1838.505111111111,272.79496446347093,8158.431864034655,0.0,1797091.1562165779,0.0
179,Ein,Ein,1.500 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,403307.56630737864,926900.8471561322,6172079.640094163,1838.505111111111,268.3729198946286,8158.431864034655,0.0,2226618.3058487535,0.0
180,Aus,Ein,25 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,842862.164946398,0.0,6172079.640094163,1838.505111111111,348.21328861382545,8158.431864034655,0.0,860162.8600536019,0.0
181,Aus,Ein,500 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,561552.2917438697,148217.2764296472,6172079.640094163,1838.505111111111,304.6406647822401,8158.431864034655,0.0,1289690.0096857771,0.0
182,Aus,Ein,1.000 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,485574.23007720907,501766.3643951621,6172079.640094163,1838.505111111111,286.02524648675256,8158.431864034655,0.0,1719217.159317953,0.0
183,Aus,Ein,1.500 kWp,Aus,Normal weiter,0%,0,Jetzt Warm,451604.99537186313,897324.2793219917,6172079.640094163,1838.505111111111,274.6184074913925,8158.431864034655,0.0,2148744.308950128,0.0
184,Ein,Ein,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,765576.0263987266,587.8583509535749,6112693.251855091,1813.4886338797812,331.01328861382547,8158.431864034655,0.0,938036.8569522271,0.0
185,Ein,Ein,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,503286.1491834108,167825.13076781327,6112693.251855091,1813.4886338797812,278.00135713125735,8158.431864034655,0.0,1367564.0065844026,0.0
186,Ein,Ein,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,434131.707061718,528197.8382782962,6112693.251855091,1813.4886338797812,272.79496446347093,8158.431864034655,0.0,1797091.1562165779,0.0
187,Ein,Ein,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,403307.56630737864,926900.8471561322,6112693.251855091,1813.4886338797812,268.3729198946286,8158.431864034655,0.0,2226618.3058487535,0.0
188,Aus,Ein,25 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,842862.164946398,0.0,6112693.251855091,1813.4886338797812,348.21328861382545,8158.431864034655,0.0,860162.8600536019,0.0
189,Aus,Ein,500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,561552.2917438697,148217.2764296472,6112693.251855091,1813.4886338797812,304.6406647822401,8158.431864034655,0.0,1289690.0096857771,0.0
190,Aus,Ein,1.000 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,485574.23007720907,501766.3643951621,6112693.251855091,1813.4886338797812,286.02524648675256,8158.431864034655,0.0,1719217.159317953,0.0
191,Aus,Ein,1.500 kWp,Aus,Zwei-Stoff-Brenner,0%,0,Jetzt Warm,451604.99537186313,897324.2793219917,6112693.251855091,1813.4886338797812,274.6184074913925,8158.431864034655,0.0,2148744.308950128,0.0
192,Ein,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,964322.3191664714,270.6094539839174,5319793.372297211,1838.505111111111,382.16917895961814,8158.431864034655,3.853330622988825,938036.8569522271,199063.54166471455
193,Ein,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,688198.6854465913,152864.92451791817,5317518.881253905,1838.505111111111,348.4027361119669,8158.431864034655,3.847971830905946,1367564.0065844026,199872.74251307556
194,Ein,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,603956.1446560973,496447.2571764357,5312497.254338683,1838.505111111111,343.19634344418046,8158.431864034655,3.8378969387359083,1797091.1562165779,201575.01869623957
195,Ein,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,565730.3946489382,886050.2345368624,5307478.093731772,1838.505111111111,338.7742988753381,8158.431864034655,3.82805244033872,2226618.3058487535,203273.44096082935
196,Aus,Ein,25 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,1041907.9066111126,0.0,5319847.014765762,1838.505111111111,385.39917895961815,8158.431864034655,3.853432665178839,860162.8600536019,199045.74166471456
197,Aus,Ein,500 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,748379.3894593063,135259.47778697408,5317734.906278802,1838.505111111111,348.4027361119669,8158.431864034655,3.848690639033944,1289690.0096857771,199784.89635810978
198,Aus,Ein,1.000 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,657300.3958070521,472074.5000461122,5312952.097552715,1838.505111111111,343.19634344418046,8158.431864034655,3.8388558759334654,1719217.159317953,201418.0300788929
199,Aus,Ein,1.500 kWp,Luft/Wasser 200,Normal weiter,0%,45,Jetzt Warm,615815.3040020863,858548.147901284,5308331.661723446,1838.505111111111,338.7742988753381,8158.431864034655,3.8296803487887923,2148744.308950128,202986.440050931
200,Ein,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,964322.3191664714,270.6094539839174,5274378.890087598,1813.4886338797812,382.16917895961814,8158.431864034655,3.853330622988825,938036.8569522271,199063.54166471455
201,Ein,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,688198.6854465913,152864.92451791817,5272141.685782706,1813.4886338797812,348.4027361119669,8158.431864034655,3.847971830905946,1367564.0065844026,199872.74251307556
202,Ein,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,603956.1446560973,496447.2571764357,5267202.380620194,1813.4886338797812,343.19634344418046,8158.431864034655,3.8378969387359083,1797091.1562165779,201575.01869623957
203,Ein,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,565730.3946489382,886050.2345368624,5262265.501334706,1813.4886338797812,338.7742988753381,8158.431864034655,3.82805244033872,2226618.3058487535,203273.44096082935
204,Aus,Ein,25 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1041907.9066111126,0.0,5274431.653171418,1813.4886338797812,385.39917895961815,8158.431864034655,3.853432665178839,860162.8600536019,199045.74166471456
205,Aus,Ein,500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,748379.3894593063,135259.47778697408,5272354.169413754,1813.4886338797812,348.4027361119669,8158.431864034655,3.848690639033944,1289690.0096857771,199784.89635810978
206,Aus,Ein,1.000 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,657300.3958070521,472074.5000461122,5267649.767388094,1813.4886338797812,343.19634344418046,8158.431864034655,3.8388558759334654,1719217.159317953,201418.0300788929
207,Aus,Ein,1.500 kWp,Luft/Wasser 200,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,615815.3040020863,858548.147901284,5263105.076408486,1813.4886338797812,338.7742988753381,8158.431864034655,3.8296803487887923,2148744.308950128,202986.440050931
208,Ein,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,1161170.0553363452,270.6094539839174,4480779.38240313,1838.505111111111,449.0209214548968,8158.431864034655,3.8447256169294883,938036.8569522271,395911.27783458814
209,Ein,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,877840.2798696354,145649.33413859605,4478473.727023431,1838.505111111111,418.8041150926764,8158.431864034655,3.8420225367866534,1367564.0065844026,396729.92731544166
210,Ein,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,779383.5351768937,474108.06804292055,4470764.772888193,1838.505111111111,413.59772242489,8158.431864034655,3.834269674909409,1797091.1562165779,399341.5983505512
211,Ein,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,733757.7199203542,855031.6764322069,4462014.468369,1838.505111111111,409.1756778560476,8158.431864034655,3.825465398882617,2226618.3058487535,402319.3243369007
212,Aus,Ein,25 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,1238755.642780986,0.0,4480833.024871681,1838.505111111111,452.2509214548968,8158.431864034655,3.8447765343994997,860162.8600536019,395893.4778345881
213,Aus,Ein,500 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,939213.1909032746,129236.09442857617,4478689.752048329,1838.505111111111,418.8041150926764,8158.431864034655,3.842383276081692,1289690.0096857771,396642.0811604759
214,Aus,Ein,1.000 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,833872.4510535081,450954.4954168277,4471412.753471291,1838.505111111111,413.59772242489,8158.431864034655,3.8350325799444613,1719217.159317953,399110.08995463356
215,Aus,Ein,1.500 kWp,Luft/Wasser 400,Normal weiter,0%,45,Jetzt Warm,784757.2112598214,828541.9369658654,4463147.583165875,1838.505111111111,409.1756778560476,8158.431864034655,3.8265902239275653,2148744.308950128,401934.5582440846
216,Ein,Ein,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1161170.0553363452,270.6094539839174,4449119.227896699,1813.4886338797812,449.0209214548968,8158.431864034655,3.8447256169294883,938036.8569522271,395911.27783458814
217,Ein,Ein,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,877840.2798696354,145649.33413859605,4446851.370146176,1813.4886338797812,418.8041150926764,8158.431864034655,3.8420225367866534,1367564.0065844026,396729.92731544166
218,Ein,Ein,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,779383.5351768937,474108.06804292055,4439268.7923082365,1813.4886338797812,413.59772242489,8158.431864034655,3.834269674909409,1797091.1562165779,399341.5983505512
219,Ein,Ein,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,733757.7199203542,855031.6764322069,4430661.935404111,1813.4886338797812,409.1756778560476,8158.431864034655,3.825465398882617,2226618.3058487535,402319.3243369007
220,Aus,Ein,25 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,1238755.642780986,0.0,4449171.99098052,1813.4886338797812,452.2509214548968,8158.431864034655,3.8447765343994997,860162.8600536019,395893.4778345881
221,Aus,Ein,500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,939213.1909032746,129236.09442857617,4447063.853777223,1813.4886338797812,418.8041150926764,8158.431864034655,3.842383276081692,1289690.0096857771,396642.0811604759
222,Aus,Ein,1.000 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,833872.4510535081,450954.4954168277,4439906.150258824,1813.4886338797812,413.59772242489,8158.431864034655,3.8350325799444613,1719217.159317953,399110.08995463356
223,Aus,Ein,1.500 kWp,Luft/Wasser 400,Zwei-Stoff-Brenner,0%,45,Jetzt Warm,784757.2112598214,828541.9369658654,4431776.474548579,1813.4886338797812,409.1756778560476,8158.431864034655,3.8265902239275653,2148744.308950128,401934.5582440846
224,Ein,Ein,25 kWp,Luft/Wasser 600,Normal weiter,0%,45,Jetzt Warm,1346970.0277712042,270.6094539839174,3702435.6456903005,1838.505111111111,515.8726639501754,8158.431864034655,3.820932797730721,938036.8569522271,581711.2502694473
225,Ein,Ein,500 kWp,Luft/Wasser 600,Normal weiter,0%,45,Jetzt Warm,1060948.973132336,142958.05496643746,3700129.990310602,1838.505111111111,489.20549407338603,8158.431864034655,3.819125311436953,1367564.0065844026,582529.8997503008
226,Ein,Ein,1.000 kWp,Luft/Wasser 600,Normal weiter,0%,45,Jetzt Warm,952260.6197060597,461101.0853970107,3692145.11101452,1838.505111111111,483.99910140559956,8158.431864034655,3.8138127010664093,1797091.1562165779,585225.665525627
