"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
25.03.2021 14:00:00,1015,144,44.5,136
25.03.2021 14:15:00,1015,144,43.5,130
25.03.2021 14:30:00,1015,176,51.2,153
25.03.2021 14:45:00,1015,265,87.6,239
25.03.2021 15:00:00,1015,178,53.6,164
25.03.2021 15:15:00,1015,116,33.6,101
25.03.2021 15:30:00,1015,288,113,260
25.03.2021 15:45:00,1015,160,51.6,153
25.03.2021 16:00:00,1015,279,130,257
25.03.2021 16:15:00,1015,67.4,21.5,65.5
25.03.2021 16:30:00,1015,119,36.1,110
25.03.2021 16:45:00,1015,61.5,16.5,59.3
25.03.2021 17:00:00,1015,87.5,27.0,79.8
25.03.2021 17:15:00,1015,148,51.9,137
25.03.2021 17:30:00,1015,86.5,25.7,83.9
25.03.2021 17:45:00,1015,52.8,13.3,53.4
25.03.2021 18:00:00,1015,48.5,15.0,50.2
25.03.2021 18:15:00,1015,32.1,8.50,32.3
25.03.2021 18:30:00,1015,14.7,1.46,12.0
25.03.2021 18:45:00,1015,5.02,-2.81,0.428
25.03.2021 19:00:00,1015,1.48,-4.14,-3.65
25.03.2021 19:15:00,1015,0.460,-4.53,-5.11
25.03.2021 19:30:00,1016,0.362,-4.59,-5.68
25.03.2021 19:45:00,1016,0.283,-4.71,-5.64
25.03.2021 20:00:00,1016,0.288,-4.70,-5.51
25.03.2021 20:15:00,1016,0.276,-4.72,-5.42
25.03.2021 20:30:00,1016,0.240,-4.77,-5.53
25.03.2021 20:45:00,1016,0.217,-4.89,-5.49
25.03.2021 21:00:00,1016,0.190,-4.94,-5.63
25.03.2021 21:15:00,1016,0.173,-4.98,-5.41
25.03.2021 21:30:00,1016,0.165,-4.98,-5.35
25.03.2021 21:45:00,1016,0.168,-5.00,-5.30
25.03.2021 22:00:00,1016,0.172,-5.04,-5.17
25.03.2021 22:15:00,1016,0.152,-5.03,-4.84
25.03.2021 22:30:00,1016,0.149,-5.00,-4.89
25.03.2021 22:45:00,1015,0.147,-5.05,-4.86
25.03.2021 23:00:00,1015,0.150,-5.10,-4.74
25.03.2021 23:15:00,1015,0.156,-5.15,-4.98
25.03.2021 23:30:00,1015,0.118,-5.21,-4.87
25.03.2021 23:45:00,1015,0.106,-5.25,-4.48
26.03.2021 00:00:00,1015,0.108,-5.21,-4.20
26.03.2021 00:15:00,1015,0.0938,-5.16,-4.32
26.03.2021 00:30:00,1015,0.104,-5.16,-4.37
26.03.2021 00:45:00,1015,0.101,-5.21,-4.36
26.03.2021 01:00:00,1015,0.0761,-5.26,-4.30
26.03.2021 01:15:00,1015,0.0792,-5.31,-4.33
26.03.2021 01:30:00,1015,0.0511,-5.33,-4.57
26.03.2021 01:45:00,1015,0.0404,-5.38,-4.35
26.03.2021 02:00:00,1014,0.0282,-5.39,-4.39
26.03.2021 02:15:00,1014,0.0362,-5.42,-3.98
26.03.2021 02:30:00,1014,0.0543,-5.43,-3.70
26.03.2021 02:45:00,1014,0.0257,-5.41,-3.92
26.03.2021 03:00:00,1014,0.0761,-5.42,-2.27
26.03.2021 03:15:00,1014,0.0617,-5.34,-2.73
26.03.2021 03:30:00,1014,0.0585,-5.35,-1.88
26.03.2021 03:45:00,1014,0.0991,-5.28,-1.11
26.03.2021 04:00:00,1014,0.0986,-5.26,-0.793
26.03.2021 04:15:00,1014,0.0949,-5.24,-0.624
26.03.2021 04:30:00,1014,0.122,-5.21,-0.949
26.03.2021 04:45:00,1014,0.138,-5.20,-1.64
26.03.2021 05:00:00,1013,0.0909,-5.21,-1.93
26.03.2021 05:15:00,1013,0.114,-5.21,-2.30
26.03.2021 05:30:00,1013,0.119,-5.26,-3.73
26.03.2021 05:45:00,1013,0.249,-5.27,-2.81
26.03.2021 06:00:00,1013,0.994,-5.04,-0.698
26.03.2021 06:15:00,1013,2.54,-4.56,1.79
26.03.2021 06:30:00,1013,8.10,-2.63,6.37
26.03.2021 06:45:00,1013,10.7,-2.02,9.28
26.03.2021 07:00:00,1013,13.9,-0.866,13.0
26.03.2021 07:15:00,1013,26.3,3.40,24.8
26.03.2021 07:30:00,1013,43.5,8.80,44.0
26.03.2021 07:45:00,1013,90.1,25.3,84.3
26.03.2021 08:00:00,1013,75.0,19.7,69.8
26.03.2021 08:15:00,1013,63.6,16.3,59.4
26.03.2021 08:30:00,1013,74.3,18.2,71.1
26.03.2021 08:45:00,1013,168,49.4,154
26.03.2021 09:00:00,1013,190,59.1,172
26.03.2021 09:15:00,1013,177,50.7,162
26.03.2021 09:30:00,1013,221,68.7,201
26.03.2021 09:45:00,1013,119,32.2,108
26.03.2021 10:00:00,1013,95.4,24.7,84.8
26.03.2021 10:15:00,1013,136,38.2,121
26.03.2021 10:30:00,1013,216,64.4,190
26.03.2021 10:45:00,1013,307,99.5,274
26.03.2021 11:00:00,1013,389,142,353
26.03.2021 11:15:00,1012,562,293,510
26.03.2021 11:30:00,1012,706,454,648
26.03.2021 11:45:00,1012,633,413,584
26.03.2021 12:00:00,1012,649,502,603
26.03.2021 12:15:00,1012,736,611,685
26.03.2021 12:30:00,1011,728,587,686
26.03.2021 12:45:00,1011,690,530,663
26.03.2021 13:00:00,1011,573,388,537
26.03.2021 13:15:00,1011,225,108,217
26.03.2021 13:30:00,1011,268,99.5,248
26.03.2021 13:45:00,1010,416,229,392
26.03.2021 14:00:00,1010,393,220,368
26.03.2021 14:15:00,1010,614,441,584
26.03.2021 14:30:00,1010,506,363,492
26.03.2021 14:45:00,1010,274,140,265
26.03.2021 15:00:00,1010,420,238,395
26.03.2021 15:15:00,1010,265,148,262
26.03.2021 15:30:00,1010,223,115,225
26.03.2021 15:45:00,1009,192,78.4,187
26.03.2021 16:00:00,1009,168,55.2,161
26.03.2021 16:15:00,1009,209,89.0,202
26.03.2021 16:30:00,1009,194,105,196
26.03.2021 16:45:00,1009,119,52.7,124
26.03.2021 17:00:00,1009,112,42.3,114
26.03.2021 17:15:00,1009,146,75.5,149
26.03.2021 17:30:00,1009,113,49.5,112
26.03.2021 17:45:00,1008,68.8,24.6,70.9
26.03.2021 18:00:00,1008,31.1,7.71,33.3
26.03.2021 18:15:00,1009,22.4,5.33,22.9
26.03.2021 18:30:00,1009,14.4,1.18,12.8
26.03.2021 18:45:00,1009,6.17,-1.54,2.01
26.03.2021 19:00:00,1008,1.65,-3.38,-3.83
26.03.2021 19:15:00,1008,0.748,-3.70,-4.79
26.03.2021 19:30:00,1009,0.615,-3.81,-4.37
26.03.2021 19:45:00,1008,0.574,-3.84,-5.07
26.03.2021 20:00:00,1008,0.519,-4.01,-4.41
26.03.2021 20:15:00,1008,0.492,-4.08,-4.93
26.03.2021 20:30:00,1008,0.467,-4.13,-4.85
26.03.2021 20:45:00,1008,0.427,-4.16,-4.99
26.03.2021 21:00:00,1008,0.443,-4.26,-5.09
26.03.2021 21:15:00,1008,0.385,-4.35,-4.85
26.03.2021 21:30:00,1007,0.377,-4.38,-4.82
26.03.2021 21:45:00,1007,0.346,-4.42,-4.62
26.03.2021 22:00:00,1007,0.366,-4.43,-4.59
26.03.2021 22:15:00,1007,0.352,-4.46,-4.34
26.03.2021 22:30:00,1006,0.385,-4.46,-4.24
26.03.2021 22:45:00,1006,0.367,-4.48,-4.37
26.03.2021 23:00:00,1006,0.352,-4.47,-4.35
26.03.2021 23:15:00,1006,0.337,-4.43,-4.25
26.03.2021 23:30:00,1005,0.370,-4.44,-4.29
26.03.2021 23:45:00,1005,0.376,-4.35,-4.10
27.03.2021 00:00:00,1005,0.389,-4.34,-4.01
27.03.2021 00:15:00,1005,0.344,-4.36,-2.95
27.03.2021 00:30:00,1005,0.391,-4.35,-1.59
27.03.2021 00:45:00,1005,0.403,-4.31,-1.77
27.03.2021 01:00:00,1005,0.404,-4.34,-2.08
27.03.2021 01:15:00,1005,0.281,-4.65,-2.17
27.03.2021 01:30:00,1005,0.188,-4.91,-1.03
27.03.2021 01:45:00,1006,0.139,-5.03,-0.679
27.03.2021 02:00:00,1006,0.106,-5.08,-0.593
27.03.2021 02:15:00,1006,0.0513,-5.18,-0.540
27.03.2021 02:30:00,1006,0.0477,-5.29,-0.501
27.03.2021 02:45:00,1006,0.0475,-5.36,-0.269
27.03.2021 03:00:00,1006,0.0181,-5.37,-0.0926
27.03.2021 03:15:00,1006,0.0593,-5.34,-0.146
27.03.2021 03:30:00,1006,0.0454,-5.33,-0.657
27.03.2021 03:45:00,1006,0.00640,-5.34,-0.667
27.03.2021 04:00:00,1006,-0.000200,-5.35,-0.586
27.03.2021 04:15:00,1006,0.0148,-5.35,-0.336
27.03.2021 04:30:00,1006,0.0271,-5.34,-0.223
27.03.2021 04:45:00,1007,0.0312,-5.32,-0.0431
27.03.2021 05:00:00,1007,0.0327,-5.29,-0.109
27.03.2021 05:15:00,1007,0.0834,-5.25,-0.0585
27.03.2021 05:30:00,1007,0.0871,-5.20,-0.0145
27.03.2021 05:45:00,1007,0.173,-5.16,-1.26
27.03.2021 06:00:00,1007,1.14,-4.96,-1.08
27.03.2021 06:15:00,1007,3.65,-4.20,2.15
27.03.2021 06:30:00,1008,8.10,-2.55,7.69
27.03.2021 06:45:00,1008,18.8,0.512,20.4
27.03.2021 07:00:00,1008,23.9,2.82,22.4
27.03.2021 07:15:00,1008,14.0,-1.29,11.8
27.03.2021 07:30:00,1008,19.8,0.497,18.0
27.03.2021 07:45:00,1008,58.9,14.1,57.1
27.03.2021 08:00:00,1008,77.1,19.3,74.8
27.03.2021 08:15:00,1009,87.6,23.0,84.9
27.03.2021 08:30:00,1009,190,75.2,172
27.03.2021 08:45:00,1009,315,185,283
27.03.2021 09:00:00,1010,283,139,258
27.03.2021 09:15:00,1010,352,180,319
27.03.2021 09:30:00,1010,183,72.1,172
27.03.2021 09:45:00,1010,297,121,263
27.03.2021 10:00:00,1011,380,180,340
27.03.2021 10:15:00,1011,314,127,275
27.03.2021 10:30:00,1011,516,280,457
27.03.2021 10:45:00,1012,327,164,285
27.03.2021 11:00:00,1012,506,319,462
27.03.2021 11:15:00,1012,518,303,471
27.03.2021 11:30:00,1012,631,458,560
27.03.2021 11:45:00,1012,672,480,613
27.03.2021 12:00:00,1013,215,105,196
27.03.2021 12:15:00,1013,661,449,589
27.03.2021 12:30:00,1013,276,121,254
27.03.2021 12:45:00,1014,467,221,397
27.03.2021 13:00:00,1014,201,108,183
27.03.2021 13:15:00,1015,92.8,24.5,77.1
27.03.2021 13:30:00,1015,137,37.1,118
27.03.2021 13:45:00,1015,650,378,592
27.03.2021 14:00:00,1015,192,66.3,167
27.03.2021 14:15:00,1016,141,45.4,126
27.03.2021 14:30:00,1016,97.3,27.4,90.8
27.03.2021 14:45:00,1016,248,123,226
27.03.2021 15:00:00,1016,264,133,247
27.03.2021 15:15:00,1016,224,108,211
27.03.2021 15:30:00,1016,332,204,320
27.03.2021 15:45:00,1016,310,227,306
27.03.2021 16:00:00,1017,402,285,387
27.03.2021 16:15:00,1017,355,216,339
27.03.2021 16:30:00,1017,123,35.4,113
27.03.2021 16:45:00,1017,143,68.0,140
27.03.2021 17:00:00,1017,245,128,227
27.03.2021 17:15:00,1018,235,123,227
27.03.2021 17:30:00,1018,69.2,18.7,70.6
27.03.2021 17:45:00,1018,33.1,6.05,33.2
27.03.2021 18:00:00,1018,17.3,0.0645,15.9
27.03.2021 18:15:00,1018,29.7,4.34,28.9
27.03.2021 18:30:00,1019,9.48,-2.35,9.56
27.03.2021 18:45:00,1019,3.26,-4.39,1.78
27.03.2021 19:00:00,1019,1.20,-5.11,-3.73
27.03.2021 19:15:00,1019,0.136,-5.39,-2.92
27.03.2021 19:30:00,1020,0.0791,-5.41,-3.64
27.03.2021 19:45:00,1020,0.0561,-5.38,-4.03
27.03.2021 20:00:00,1020,0.0492,-5.46,-4.60
27.03.2021 20:15:00,1020,0.0205,-5.45,-4.06
27.03.2021 20:30:00,1020,0.0429,-5.43,-3.67
27.03.2021 20:45:00,1020,0.0473,-5.49,-4.67
27.03.2021 21:00:00,1020,0.00780,-5.50,-4.48
27.03.2021 21:15:00,1020,0.00767,-5.54,-4.62
27.03.2021 21:30:00,1021,0.0198,-5.54,-4.78
27.03.2021 21:45:00,1021,-0.0299,-5.60,-4.44
27.03.2021 22:00:00,1021,0.01000,-5.59,-4.23
27.03.2021 22:15:00,1021,0.00240,-5.58,-4.22
27.03.2021 22:30:00,1021,-0.0126,-5.58,-4.11
27.03.2021 22:45:00,1021,-0.0164,-5.55,-3.69
27.03.2021 23:00:00,1021,0.0160,-5.61,-4.18
27.03.2021 23:15:00,1021,-0.000467,-5.55,-4.07
27.03.2021 23:30:00,1021,0.0148,-5.56,-3.12
27.03.2021 23:45:00,1021,0.0159,-5.53,-2.77
28.03.2021 00:00:00,1021,-0.00393,-5.54,-2.42
28.03.2021 00:15:00,1021,-0.0313,-5.50,-2.29
28.03.2021 00:30:00,1021,0.0457,-5.54,-2.71
28.03.2021 00:45:00,1021,-0.0131,-5.56,-3.02
28.03.2021 01:00:00,1021,0.00647,-5.56,-2.62
28.03.2021 01:15:00,1020,-0.0297,-5.51,-2.67
28.03.2021 01:30:00,1020,0.0257,-5.54,-2.89
28.03.2021 01:45:00,1020,0.0246,-5.50,-3.12
28.03.2021 03:00:00,1020,-0.00133,-5.55,-2.98
28.03.2021 03:15:00,1020,-0.00187,-5.52,-2.03
28.03.2021 03:30:00,1020,0.00960,-5.50,-1.57
28.03.2021 03:45:00,1020,0.0328,-5.51,-1.41
28.03.2021 04:00:00,1020,0.0201,-5.51,-1.25
28.03.2021 04:15:00,1020,0.0613,-5.43,-1.13
28.03.2021 04:30:00,1020,0.0576,-5.40,-1.40
28.03.2021 04:45:00,1020,0.0404,-5.43,-1.61
28.03.2021 05:00:00,1020,0.0429,-5.39,-1.81
28.03.2021 05:15:00,1020,0.0425,-5.43,-2.10
28.03.2021 05:30:00,1020,0.0321,-5.49,-2.45
28.03.2021 05:45:00,1019,0.0136,-5.51,-2.10
28.03.2021 06:00:00,1019,0.0332,-5.50,-1.86
28.03.2021 06:15:00,1019,0.0213,-5.49,-1.75
28.03.2021 06:30:00,1019,0.00880,-5.46,-2.31
28.03.2021 06:45:00,1019,0.148,-5.48,-2.59
28.03.2021 07:00:00,1019,1.16,-5.21,-1.26
28.03.2021 07:15:00,1019,4.86,-4.01,3.71
28.03.2021 07:30:00,1019,17.3,0.856,17.3
28.03.2021 07:45:00,1019,45.7,11.1,44.9
28.03.2021 08:00:00,1019,76.1,23.8,71.6
28.03.2021 08:15:00,1019,111,43.3,103
28.03.2021 08:30:00,1019,122,51.6,116
28.03.2021 08:45:00,1019,263,134,237
28.03.2021 09:00:00,1019,255,139,233
28.03.2021 09:15:00,1019,295,130,265
28.03.2021 09:30:00,1019,235,77.2,208
28.03.2021 09:45:00,1019,236,87.0,209
28.03.2021 10:00:00,1019,198,61.0,178
28.03.2021 10:15:00,1019,257,98.5,234
28.03.2021 10:30:00,1019,345,138,312
28.03.2021 10:45:00,1019,273,88.3,247
28.03.2021 11:00:00,1019,246,74.1,221
28.03.2021 11:15:00,1018,417,167,376
28.03.2021 11:30:00,1018,475,212,433
28.03.2021 11:45:00,1018,427,173,386
28.03.2021 12:00:00,1018,195,60.9,174
28.03.2021 12:15:00,1018,188,56.3,165
28.03.2021 12:30:00,1018,140,40.2,125
28.03.2021 12:45:00,1018,215,64.1,185
28.03.2021 13:00:00,1018,153,43.9,131
28.03.2021 13:15:00,1018,183,54.7,157
28.03.2021 13:30:00,1019,168,47.6,144
28.03.2021 13:45:00,1019,153,44.0,132
28.03.2021 14:00:00,1019,126,34.5,110
28.03.2021 14:15:00,1019,129,35.5,113
28.03.2021 14:30:00,1019,169,48.2,149
28.03.2021 14:45:00,1019,119,32.7,107
28.03.2021 15:00:00,1019,97.8,26.0,88.8
28.03.2021 15:15:00,1019,89.9,23.6,82.3
28.03.2021 15:30:00,1019,121,33.2,109
28.03.2021 15:45:00,1019,89.6,24.5,84.4
28.03.2021 16:00:00,1019,64.5,15.7,62.9
28.03.2021 16:15:00,1019,52.8,11.8,52.5
28.03.2021 16:30:00,1019,61.5,14.3,59.2
28.03.2021 16:45:00,1019,33.5,5.71,33.0
28.03.2021 17:00:00,1019,32.1,5.57,31.9
28.03.2021 17:15:00,1019,33.2,5.64,31.6
28.03.2021 17:30:00,1019,26.2,3.47,24.7
28.03.2021 17:45:00,1019,26.1,3.35,25.5
28.03.2021 18:00:00,1019,24.1,2.70,24.0
28.03.2021 18:15:00,1019,19.4,1.33,19.2
28.03.2021 18:30:00,1019,17.8,0.688,18.0
28.03.2021 18:45:00,1019,11.9,-1.07,12.6
28.03.2021 19:00:00,1019,10.3,-1.74,10.5
28.03.2021 19:15:00,1019,6.44,-2.93,6.51
28.03.2021 19:30:00,1019,2.41,-4.16,2.35
28.03.2021 19:45:00,1019,1.17,-4.45,1.06
28.03.2021 20:00:00,1019,0.511,-4.61,-0.289
28.03.2021 20:15:00,1019,0.367,-4.64,-0.267
28.03.2021 20:30:00,1019,0.363,-4.61,-0.407
28.03.2021 20:45:00,1020,0.395,-4.55,-0.520
28.03.2021 21:00:00,1020,0.376,-4.54,-0.426
28.03.2021 21:15:00,1020,0.371,-4.48,-0.410
28.03.2021 21:30:00,1020,0.378,-4.48,-0.326
28.03.2021 21:45:00,1020,0.402,-4.46,-0.427
28.03.2021 22:00:00,1020,0.393,-4.44,-0.762
28.03.2021 22:15:00,1020,0.407,-4.44,-1.08
28.03.2021 22:30:00,1020,0.369,-4.49,-2.68
28.03.2021 22:45:00,1020,0.435,-4.48,-3.02
28.03.2021 23:00:00,1020,0.379,-4.43,-2.88
28.03.2021 23:15:00,1020,0.423,-4.44,-2.40
28.03.2021 23:30:00,1020,0.407,-4.43,-1.65
28.03.2021 23:45:00,1020,0.402,-4.39,-2.09
29.03.2021 00:00:00,1020,0.442,-4.39,-2.22
29.03.2021 00:15:00,1020,0.432,-4.46,-2.86
29.03.2021 00:30:00,1020,0.421,-4.45,-2.13
29.03.2021 00:45:00,1020,0.395,-4.43,-2.70
29.03.2021 01:00:00,1020,0.432,-4.46,-2.17
29.03.2021 01:15:00,1020,0.486,-4.44,-1.30
29.03.2021 01:30:00,1020,0.441,-4.41,-1.43
29.03.2021 01:45:00,1020,0.433,-4.44,-1.62
29.03.2021 02:00:00,1020,0.397,-4.47,-1.79
29.03.2021 02:15:00,1020,0.379,-4.54,-3.12
29.03.2021 02:30:00,1020,0.367,-4.55,-2.09
29.03.2021 02:45:00,1019,0.388,-4.55,-1.89
29.03.2021 03:00:00,1019,0.383,-4.52,-1.22
29.03.2021 03:15:00,1019,0.410,-4.45,-0.800
29.03.2021 03:30:00,1019,0.406,-4.46,-1.08
29.03.2021 03:45:00,1019,0.408,-4.41,-0.877
29.03.2021 04:00:00,1019,0.422,-4.40,-1.26
29.03.2021 04:15:00,1019,0.460,-4.38,-0.868
29.03.2021 04:30:00,1019,0.419,-4.40,-0.795
29.03.2021 04:45:00,1019,0.473,-4.36,-0.640
29.03.2021 05:00:00,1019,0.469,-4.31,-0.996
29.03.2021 05:15:00,1019,0.415,-4.33,-1.60
29.03.2021 05:30:00,1019,0.420,-4.38,-2.16
29.03.2021 05:45:00,1019,0.432,-4.42,-1.76
29.03.2021 06:00:00,1019,0.440,-4.37,-1.07
29.03.2021 06:15:00,1019,0.468,-4.31,-0.873
29.03.2021 06:30:00,1019,0.502,-4.30,-0.979
29.03.2021 06:45:00,1020,0.626,-4.27,-0.932
29.03.2021 07:00:00,1020,1.61,-4.04,0.743
29.03.2021 07:15:00,1020,3.91,-3.40,3.94
29.03.2021 07:30:00,1020,9.36,-1.72,10.9
29.03.2021 07:45:00,1020,18.2,1.16,20.0
29.03.2021 08:00:00,1020,27.2,4.20,29.3
29.03.2021 08:15:00,1020,53.7,14.3,55.7
29.03.2021 08:30:00,1020,88.2,37.7,88.2
29.03.2021 08:45:00,1020,186,115,178
29.03.2021 09:00:00,1020,281,190,263
29.03.2021 09:15:00,1020,286,201,269
29.03.2021 09:30:00,1021,343,256,324
29.03.2021 09:45:00,1021,383,296,363
29.03.2021 10:00:00,1021,421,332,400
29.03.2021 10:15:00,1021,467,373,444
29.03.2021 10:30:00,1021,507,401,482
29.03.2021 10:45:00,1022,538,426,512
29.03.2021 11:00:00,1022,560,443,531
29.03.2021 11:15:00,1022,619,489,586
29.03.2021 11:30:00,1022,587,453,554
29.03.2021 11:45:00,1022,672,533,625
29.03.2021 12:00:00,1022,647,520,600
29.03.2021 12:15:00,1022,621,479,574
29.03.2021 12:30:00,1022,691,474,641
29.03.2021 12:45:00,1023,559,305,532
29.03.2021 13:00:00,1023,439,177,411
29.03.2021 13:15:00,1023,352,123,335
29.03.2021 13:30:00,1023,353,131,332
29.03.2021 13:45:00,1023,312,103,294
29.03.2021 14:00:00,1023,372,136,349
29.03.2021 14:15:00,1023,456,198,431
29.03.2021 14:30:00,1023,494,238,464
29.03.2021 14:45:00,1023,629,408,595
29.03.2021 15:00:00,1023,413,183,395
29.03.2021 15:15:00,1024,453,226,430
29.03.2021 15:30:00,1023,640,490,608
29.03.2021 15:45:00,1023,553,426,533
29.03.2021 16:00:00,1023,447,333,427
29.03.2021 16:15:00,1023,452,338,434
29.03.2021 16:30:00,1023,476,356,461
29.03.2021 16:45:00,1023,456,337,447
29.03.2021 17:00:00,1023,423,322,417
29.03.2021 17:15:00,1023,346,268,345
29.03.2021 17:30:00,1023,277,210,278
29.03.2021 17:45:00,1023,263,195,265
29.03.2021 18:00:00,1024,222,156,228
29.03.2021 18:15:00,1024,204,134,213
29.03.2021 18:30:00,1024,160,92.4,171
29.03.2021 18:45:00,1024,114,56.6,126
29.03.2021 19:00:00,1024,87.1,37.6,93.7
29.03.2021 19:15:00,1024,60.3,28.9,60.3
29.03.2021 19:30:00,1024,37.7,21.3,30.4
29.03.2021 19:45:00,1024,13.8,3.75,8.19
29.03.2021 20:00:00,1025,3.90,-2.49,-0.847
29.03.2021 20:15:00,1025,1.21,-3.45,-4.01
29.03.2021 20:30:00,1025,0.680,-3.70,-4.55
29.03.2021 20:45:00,1025,0.576,-3.77,-4.44
29.03.2021 21:00:00,1025,0.591,-3.81,-4.30
29.03.2021 21:15:00,1025,0.567,-3.80,-4.21
29.03.2021 21:30:00,1025,0.616,-3.78,-4.17
29.03.2021 21:45:00,1025,0.613,-3.79,-4.47
29.03.2021 22:00:00,1025,0.591,-3.81,-4.29
29.03.2021 22:15:00,1025,0.602,-3.82,-4.51
29.03.2021 22:30:00,1025,0.564,-3.90,-4.36
29.03.2021 22:45:00,1025,0.561,-3.87,-4.38
29.03.2021 23:00:00,1025,0.541,-3.90,-4.60
29.03.2021 23:15:00,1025,0.526,-3.98,-4.56
29.03.2021 23:30:00,1025,0.514,-3.98,-4.53
29.03.2021 23:45:00,1025,0.476,-4.01,-4.61
30.03.2021 00:00:00,1025,0.502,-4.06,-4.32
30.03.2021 00:15:00,1025,0.512,-4.01,-4.25
30.03.2021 00:30:00,1025,0.485,-4.02,-4.33
30.03.2021 00:45:00,1025,0.490,-4.06,-4.16
30.03.2021 01:00:00,1025,0.485,-4.07,-4.19
30.03.2021 01:15:00,1025,0.481,-4.10,-4.31
30.03.2021 01:30:00,1025,0.461,-4.14,-4.29
30.03.2021 01:45:00,1025,0.426,-4.17,-4.15
30.03.2021 02:00:00,1025,0.443,-4.14,-4.17
30.03.2021 02:15:00,1025,0.453,-4.17,-4.20
30.03.2021 02:30:00,1025,0.433,-4.20,-3.96
30.03.2021 02:45:00,1025,0.439,-4.18,-3.82
30.03.2021 03:00:00,1025,0.449,-4.19,-4.07
30.03.2021 03:15:00,1025,0.434,-4.23,-4.03
30.03.2021 03:30:00,1025,0.439,-4.27,-4.00
30.03.2021 03:45:00,1026,0.410,-4.31,-4.10
30.03.2021 04:00:00,1026,0.389,-4.35,-4.09
30.03.2021 04:15:00,1026,0.377,-4.42,-4.21
30.03.2021 04:30:00,1026,0.358,-4.42,-3.97
30.03.2021 04:45:00,1026,0.352,-4.45,-4.68
30.03.2021 05:00:00,1026,0.277,-4.60,-4.51
30.03.2021 05:15:00,1026,0.239,-4.69,-3.96
30.03.2021 05:30:00,1026,0.239,-4.73,-3.89
30.03.2021 05:45:00,1026,0.226,-4.74,-4.26
30.03.2021 06:00:00,1026,0.192,-4.83,-4.09
30.03.2021 06:15:00,1026,0.206,-4.84,-3.93
30.03.2021 06:30:00,1026,0.253,-4.79,-3.67
30.03.2021 06:45:00,1026,1.18,-4.48,-3.17
30.03.2021 07:00:00,1026,4.81,-3.27,0.718
30.03.2021 07:15:00,1026,18.6,6.08,10.9
30.03.2021 07:30:00,1026,34.4,13.9,27.6
30.03.2021 07:45:00,1026,51.7,16.4,52.1
30.03.2021 08:00:00,1027,91.5,35.4,91.1
30.03.2021 08:15:00,1027,136,68.7,130
30.03.2021 08:30:00,1027,185,109,174
30.03.2021 08:45:00,1027,236,156,218
30.03.2021 09:00:00,1027,285,203,264
30.03.2021 09:15:00,1027,338,252,314
30.03.2021 09:30:00,1027,384,292,357
30.03.2021 09:45:00,1027,427,337,401
30.03.2021 10:00:00,1027,468,378,442
30.03.2021 10:15:00,1027,515,417,487
30.03.2021 10:30:00,1027,557,450,530
30.03.2021 10:45:00,1027,582,463,553
30.03.2021 11:00:00,1027,592,478,559
30.03.2021 11:15:00,1027,657,540,618
30.03.2021 11:30:00,1028,672,554,632
30.03.2021 11:45:00,1028,694,561,649
30.03.2021 12:00:00,1027,731,608,683
30.03.2021 12:15:00,1027,720,606,669
30.03.2021 12:30:00,1027,784,664,738
30.03.2021 12:45:00,1027,757,625,709
30.03.2021 13:00:00,1027,797,677,749
30.03.2021 13:15:00,1027,793,689,752
30.03.2021 13:30:00,1027,795,675,760
30.03.2021 13:45:00,1027,750,624,720
30.03.2021 14:00:00,1027,727,592,690
30.03.2021 14:15:00,1027,755,630,726
30.03.2021 14:30:00,1027,747,605,718
30.03.2021 14:45:00,1026,758,637,738
30.03.2021 15:00:00,1026,706,607,684
30.03.2021 15:15:00,1026,653,552,628
30.03.2021 15:30:00,1026,626,514,605
30.03.2021 15:45:00,1026,591,477,572
30.03.2021 16:00:00,1026,581,490,570
30.03.2021 16:15:00,1026,556,481,547
30.03.2021 16:30:00,1026,535,465,528
30.03.2021 16:45:00,1025,490,426,484
30.03.2021 17:00:00,1025,449,396,445
30.03.2021 17:15:00,1025,405,358,402
30.03.2021 17:30:00,1025,362,315,360
30.03.2021 17:45:00,1025,317,267,317
30.03.2021 18:00:00,1025,271,217,273
30.03.2021 18:15:00,1025,227,168,233
30.03.2021 18:30:00,1025,179,120,187
30.03.2021 18:45:00,1025,134,80.2,142
30.03.2021 19:00:00,1025,96.7,52.3,102
30.03.2021 19:15:00,1025,69.8,43.2,64.1
30.03.2021 19:30:00,1025,46.3,33.2,30.2
30.03.2021 19:45:00,1025,16.2,7.89,4.65
30.03.2021 20:00:00,1025,3.48,-2.15,-4.72
30.03.2021 20:15:00,1025,1.28,-2.98,-6.24
30.03.2021 20:30:00,1025,0.882,-3.19,-6.55
30.03.2021 20:45:00,1025,0.777,-3.29,-6.72
30.03.2021 21:00:00,1025,0.742,-3.40,-6.39
30.03.2021 21:15:00,1024,0.665,-3.57,-7.14
30.03.2021 21:30:00,1024,0.619,-3.73,-5.86
30.03.2021 21:45:00,1024,0.637,-3.77,-5.62
30.03.2021 22:00:00,1024,0.595,-3.76,-5.66
30.03.2021 22:15:00,1024,0.617,-3.79,-5.53
30.03.2021 22:30:00,1024,0.578,-3.84,-5.81
30.03.2021 22:45:00,1024,0.542,-3.94,-5.68
30.03.2021 23:00:00,1024,0.529,-3.98,-5.29
