"Time","Wirkleistung in kW","Spannung L1 in V","Spannung L2 in V","Spannung L3 in V"
02.08.2022 16:15:00,101,408,409,407
02.08.2022 16:30:00,101,408,409,407
02.08.2022 16:45:00,101,408,409,408
02.08.2022 17:00:00,101,407,409,407
02.08.2022 17:15:00,101,407,409,407
02.08.2022 17:30:00,101,407,408,406
02.08.2022 17:45:00,101,407,408,407
02.08.2022 18:00:00,101,408,409,407
02.08.2022 18:15:00,101,408,409,407
02.08.2022 18:30:00,101,408,409,408
02.08.2022 18:45:00,101,408,409,407
02.08.2022 19:00:00,101,407,409,407
02.08.2022 19:15:00,101,407,408,407
02.08.2022 19:30:00,101,407,409,407
02.08.2022 19:45:00,101,407,409,407
02.08.2022 20:00:00,101,408,409,408
02.08.2022 20:15:00,101,408,410,408
02.08.2022 20:30:00,101,408,410,408
02.08.2022 20:45:00,101,409,411,409
02.08.2022 21:00:00,101,410,411,409
02.08.2022 21:15:00,101,409,410,409
02.08.2022 21:30:00,99.4,405,406,404
02.08.2022 21:45:00,95.2,404,406,404
02.08.2022 22:00:00,87.2,404,405,404
02.08.2022 22:15:00,89.6,404,406,404
02.08.2022 22:30:00,83.4,404,406,404
02.08.2022 22:45:00,76.1,404,406,404
02.08.2022 23:00:00,76.0,404,406,404
02.08.2022 23:15:00,76.0,405,406,404
02.08.2022 23:30:00,76.0,405,407,405
02.08.2022 23:45:00,76.0,406,407,405
03.08.2022 00:00:00,76.0,406,407,405
03.08.2022 00:15:00,76.0,406,407,405
03.08.2022 00:30:00,76.0,406,407,405
03.08.2022 00:45:00,76.0,405,407,405
03.08.2022 01:00:00,76.0,405,406,405
03.08.2022 01:15:00,76.0,406,407,405
03.08.2022 01:30:00,76.0,406,407,405
03.08.2022 01:45:00,76.0,406,407,405
03.08.2022 02:00:00,77.3,406,407,405
03.08.2022 02:15:00,76.6,406,407,405
03.08.2022 02:30:00,76.0,406,407,405
03.08.2022 02:45:00,76.0,406,407,405
03.08.2022 03:00:00,76.0,406,407,405
03.08.2022 03:15:00,76.0,407,408,406
03.08.2022 03:30:00,76.0,406,407,406
03.08.2022 03:45:00,76.0,406,407,405
03.08.2022 04:00:00,76.0,406,407,405
03.08.2022 04:15:00,76.0,406,407,405
03.08.2022 04:30:00,76.0,406,407,405
03.08.2022 04:45:00,76.0,406,407,405
03.08.2022 05:00:00,76.0,405,406,404
03.08.2022 05:15:00,76.0,404,406,404
03.08.2022 05:30:00,76.0,405,406,404
03.08.2022 05:45:00,76.0,404,405,403
03.08.2022 06:00:00,81.6,403,404,402
03.08.2022 06:15:00,95.7,404,405,403
03.08.2022 06:30:00,101,404,405,404
03.08.2022 06:45:00,101,403,404,403
03.08.2022 07:00:00,101,402,403,402
03.08.2022 07:15:00,101,402,403,402
03.08.2022 07:30:00,101,401,402,401
03.08.2022 07:45:00,101,401,402,401
03.08.2022 08:00:00,101,401,402,400
03.08.2022 08:15:00,101,404,405,404
03.08.2022 08:30:00,101,405,406,405
03.08.2022 08:45:00,101,405,406,405
03.08.2022 09:00:00,101,405,406,405
03.08.2022 09:15:00,101,405,406,405
03.08.2022 09:30:00,101,405,406,404
03.08.2022 09:45:00,101,404,405,404
03.08.2022 10:00:00,101,403,404,403
03.08.2022 10:15:00,101,403,404,402
03.08.2022 10:30:00,101,402,403,401
03.08.2022 10:45:00,101,401,402,401
03.08.2022 11:00:00,101,402,403,401
03.08.2022 11:15:00,101,402,402,401
03.08.2022 11:30:00,101,402,403,401
03.08.2022 11:45:00,101,402,403,401
03.08.2022 12:00:00,101,402,403,402
03.08.2022 12:15:00,101,402,403,401
03.08.2022 12:30:00,101,403,404,402
03.08.2022 12:45:00,101,402,403,402
03.08.2022 13:00:00,101,403,404,402
03.08.2022 13:15:00,101,403,404,402
03.08.2022 13:30:00,101,402,403,402
03.08.2022 13:45:00,99.8,402,403,402
03.08.2022 14:00:00,96.2,402,403,401
03.08.2022 14:15:00,90.2,402,402,401
03.08.2022 14:30:00,83.3,402,402,401
03.08.2022 14:45:00,76.8,401,402,400
03.08.2022 15:00:00,76.0,401,402,400
03.08.2022 15:15:00,76.0,402,402,401
03.08.2022 15:30:00,76.0,402,403,401
03.08.2022 15:45:00,76.0,402,403,402
03.08.2022 16:00:00,76.3,403,404,403
03.08.2022 16:15:00,77.6,404,405,403
03.08.2022 16:30:00,76.2,404,405,403
03.08.2022 16:45:00,82.0,405,405,404
03.08.2022 17:00:00,87.7,405,406,405
03.08.2022 17:15:00,76.3,405,406,404
03.08.2022 17:30:00,76.0,405,406,405
03.08.2022 17:45:00,76.0,404,405,404
03.08.2022 18:00:00,76.0,405,406,405
03.08.2022 18:15:00,76.0,405,406,405
03.08.2022 18:30:00,76.0,405,406,405
03.08.2022 18:45:00,76.0,405,406,405
03.08.2022 19:00:00,76.0,405,406,405
03.08.2022 19:15:00,76.0,405,406,405
03.08.2022 19:30:00,76.0,405,406,405
03.08.2022 19:45:00,76.0,406,407,406
03.08.2022 20:00:00,76.0,406,407,406
03.08.2022 20:15:00,76.0,406,408,407
03.08.2022 20:30:00,76.0,407,409,408
03.08.2022 20:45:00,76.0,407,409,408
03.08.2022 21:00:00,76.0,407,408,408
03.08.2022 21:15:00,76.0,405,406,405
03.08.2022 21:30:00,76.0,402,404,403
03.08.2022 21:45:00,76.0,402,403,403
03.08.2022 22:00:00,76.0,402,403,403
03.08.2022 22:15:00,76.0,402,403,402
03.08.2022 22:30:00,76.0,402,403,402
03.08.2022 22:45:00,76.0,402,403,402
03.08.2022 23:00:00,76.0,402,403,402
03.08.2022 23:15:00,76.0,402,404,402
03.08.2022 23:30:00,76.0,402,404,403
03.08.2022 23:45:00,76.0,403,405,404
04.08.2022 00:00:00,76.0,403,405,404
04.08.2022 00:15:00,76.0,404,405,404
04.08.2022 00:30:00,76.0,404,405,404
04.08.2022 00:45:00,76.0,404,405,404
04.08.2022 01:00:00,76.0,403,405,404
04.08.2022 01:15:00,76.0,404,405,405
04.08.2022 01:30:00,76.0,404,405,404
04.08.2022 01:45:00,76.0,404,405,404
04.08.2022 02:00:00,76.0,404,405,404
04.08.2022 02:15:00,76.0,404,405,404
04.08.2022 02:30:00,76.0,404,405,404
04.08.2022 02:45:00,76.0,403,404,403
04.08.2022 03:00:00,76.0,403,404,403
04.08.2022 03:15:00,76.0,403,404,402
04.08.2022 03:30:00,76.0,403,404,402
04.08.2022 03:45:00,76.0,402,403,402
04.08.2022 04:00:00,76.0,402,403,402
04.08.2022 04:15:00,76.0,402,403,401
04.08.2022 04:30:00,76.0,401,403,401
04.08.2022 04:45:00,76.0,402,403,401
04.08.2022 05:00:00,76.0,401,402,401
04.08.2022 05:15:00,76.0,401,402,401
04.08.2022 05:30:00,76.0,401,402,400
04.08.2022 05:45:00,76.0,400,401,399
04.08.2022 06:00:00,76.0,402,403,401
04.08.2022 06:15:00,76.0,404,405,403
04.08.2022 06:30:00,76.0,404,405,403
04.08.2022 06:45:00,76.0,404,405,404
04.08.2022 07:00:00,76.0,404,405,404
04.08.2022 07:15:00,76.0,404,405,403
04.08.2022 07:30:00,76.0,403,404,403
04.08.2022 07:45:00,76.0,403,404,402
04.08.2022 08:00:00,76.7,403,404,402
04.08.2022 08:15:00,84.0,403,404,403
04.08.2022 08:30:00,94.7,403,405,403
04.08.2022 08:45:00,100.0,403,404,403
04.08.2022 09:00:00,99.4,403,404,403
04.08.2022 09:15:00,95.5,403,404,403
04.08.2022 09:30:00,90.2,403,404,403
04.08.2022 09:45:00,83.1,402,402,402
04.08.2022 10:00:00,76.6,401,402,401
04.08.2022 10:15:00,76.0,401,402,401
04.08.2022 10:30:00,76.0,400,401,401
04.08.2022 10:45:00,76.0,400,401,401
04.08.2022 11:00:00,76.0,400,401,400
04.08.2022 11:15:00,76.0,400,401,400
04.08.2022 11:30:00,76.0,399,400,399
04.08.2022 11:45:00,76.0,399,400,399
04.08.2022 12:00:00,76.0,399,400,399
04.08.2022 12:15:00,76.0,400,400,400
04.08.2022 12:30:00,76.0,400,401,400
04.08.2022 12:45:00,76.0,402,402,401
04.08.2022 13:00:00,76.0,401,402,401
04.08.2022 13:15:00,76.0,402,403,402
04.08.2022 13:30:00,76.0,402,402,402
04.08.2022 13:45:00,76.0,402,403,402
04.08.2022 14:00:00,76.0,403,403,403
04.08.2022 14:15:00,76.0,402,403,402
04.08.2022 14:30:00,76.0,402,403,402
04.08.2022 14:45:00,76.0,402,403,402
04.08.2022 15:00:00,76.0,402,403,402
04.08.2022 15:15:00,76.0,402,402,402
04.08.2022 15:30:00,76.0,402,403,402
04.08.2022 15:45:00,76.0,402,403,402
04.08.2022 16:00:00,76.0,402,403,402
04.08.2022 16:15:00,76.0,402,403,402
04.08.2022 16:30:00,76.0,403,404,403
04.08.2022 16:45:00,76.1,404,405,404
04.08.2022 17:00:00,76.0,404,405,404
04.08.2022 17:15:00,76.0,404,405,404
04.08.2022 17:30:00,76.0,403,405,403
04.08.2022 17:45:00,76.0,404,405,404
04.08.2022 18:00:00,76.0,404,406,404
04.08.2022 18:15:00,76.0,404,406,404
04.08.2022 18:30:00,76.0,404,405,404
04.08.2022 18:45:00,76.0,404,406,404
04.08.2022 19:00:00,76.0,405,406,405
04.08.2022 19:15:00,76.0,405,407,405
04.08.2022 19:30:00,76.0,406,407,406
04.08.2022 19:45:00,76.0,406,407,406
04.08.2022 20:00:00,76.0,406,408,407
04.08.2022 20:15:00,76.0,407,408,407
04.08.2022 20:30:00,76.0,407,408,407
04.08.2022 20:45:00,76.0,407,408,407
04.08.2022 21:00:00,76.0,407,409,408
04.08.2022 21:15:00,76.0,407,409,408
04.08.2022 21:30:00,76.0,407,408,407
04.08.2022 21:45:00,76.0,407,409,408
04.08.2022 22:00:00,76.0,408,409,408
04.08.2022 22:15:00,76.0,408,410,408
04.08.2022 22:30:00,76.0,403,405,404
04.08.2022 22:45:00,76.0,403,405,404
04.08.2022 23:00:00,76.0,404,405,404
04.08.2022 23:15:00,76.0,404,406,405
04.08.2022 23:30:00,76.0,404,406,405
04.08.2022 23:45:00,76.0,405,406,405
05.08.2022 00:00:00,76.0,405,406,405
05.08.2022 00:15:00,76.0,405,406,406
05.08.2022 00:30:00,76.0,405,406,405
05.08.2022 00:45:00,76.0,405,406,405
05.08.2022 01:00:00,76.0,404,405,405
05.08.2022 01:15:00,76.0,404,405,405
05.08.2022 01:30:00,76.0,405,406,405
05.08.2022 01:45:00,76.0,405,406,405
05.08.2022 02:00:00,76.0,404,405,405
05.08.2022 02:15:00,76.0,404,406,405
05.08.2022 02:30:00,76.0,405,406,405
05.08.2022 02:45:00,76.0,405,406,405
05.08.2022 03:00:00,76.0,405,406,405
05.08.2022 03:15:00,76.0,405,406,405
05.08.2022 03:30:00,76.0,405,406,405
05.08.2022 03:45:00,76.0,405,406,405
05.08.2022 04:00:00,76.0,405,406,405
05.08.2022 04:15:00,76.0,405,406,405
05.08.2022 04:30:00,76.0,404,405,405
05.08.2022 04:45:00,76.0,404,405,404
05.08.2022 05:00:00,76.0,404,405,404
05.08.2022 05:15:00,76.0,403,404,404
05.08.2022 05:30:00,76.0,403,404,403
05.08.2022 05:45:00,76.0,403,403,403
05.08.2022 06:00:00,76.0,402,402,402
05.08.2022 06:15:00,76.0,401,402,401
05.08.2022 06:30:00,76.0,400,401,401
05.08.2022 06:45:00,76.0,400,401,400
05.08.2022 07:00:00,76.0,400,401,400
05.08.2022 07:15:00,76.0,399,400,399
05.08.2022 07:30:00,76.9,399,399,399
05.08.2022 07:45:00,93.5,399,400,400
05.08.2022 08:00:00,101,403,404,403
05.08.2022 08:15:00,101,405,406,405
05.08.2022 08:30:00,101,405,406,405
05.08.2022 08:45:00,30.9,130,131,131
05.08.2022 09:00:00,0,0,0,0
05.08.2022 09:15:00,0,0,0,0
05.08.2022 09:30:00,0,0,0,0
05.08.2022 09:45:00,0,0,0,0
05.08.2022 10:00:00,0,0,0,0
05.08.2022 10:15:00,0,0,0,0
05.08.2022 10:30:00,0,0,0,0
05.08.2022 10:45:00,0,0,0,0
05.08.2022 11:00:00,0,0,0,0
05.08.2022 11:15:00,0,0,0,0
05.08.2022 11:30:00,0,0,0,0
05.08.2022 11:45:00,0,0,0,0
05.08.2022 12:00:00,0,0,0,0
05.08.2022 12:15:00,7.46,79.7,79.8,79.7
05.08.2022 12:30:00,92.5,404,406,405
05.08.2022 12:45:00,101,405,406,406
05.08.2022 13:00:00,101,405,406,405
05.08.2022 13:15:00,101,405,406,405
05.08.2022 13:30:00,101,404,405,404
05.08.2022 13:45:00,101,403,404,403
05.08.2022 14:00:00,101,402,403,402
05.08.2022 14:15:00,101,405,406,404
05.08.2022 14:30:00,101,406,406,405
05.08.2022 14:45:00,101,405,406,404
05.08.2022 15:00:00,101,406,407,406
05.08.2022 15:15:00,101,406,407,405
05.08.2022 15:30:00,101,407,407,405
05.08.2022 15:45:00,101,408,409,406
05.08.2022 16:00:00,101,409,410,407
05.08.2022 16:15:00,101,408,409,406
05.08.2022 16:30:00,101,406,406,404
05.08.2022 16:45:00,101,406,407,405
05.08.2022 17:00:00,101,407,407,405
05.08.2022 17:15:00,101,409,410,407
05.08.2022 17:30:00,101,409,410,408
05.08.2022 17:45:00,101,410,411,409
05.08.2022 18:00:00,101,410,411,409
05.08.2022 18:15:00,101,406,406,405
05.08.2022 18:30:00,101,406,407,405
05.08.2022 18:45:00,101,406,407,406
05.08.2022 19:00:00,101,407,407,406
05.08.2022 19:15:00,101,407,408,406
05.08.2022 19:30:00,101,407,408,407
05.08.2022 19:45:00,101,407,408,407
05.08.2022 20:00:00,101,408,409,408
05.08.2022 20:15:00,101,408,409,408
05.08.2022 20:30:00,101,408,409,408
05.08.2022 20:45:00,101,407,408,407
05.08.2022 21:00:00,101,407,408,407
05.08.2022 21:15:00,101,407,408,407
05.08.2022 21:30:00,101,407,408,407
05.08.2022 21:45:00,101,407,408,408
05.08.2022 22:00:00,101,408,409,408
05.08.2022 22:15:00,101,408,409,408
05.08.2022 22:30:00,101,408,409,408
05.08.2022 22:45:00,101,408,409,408
05.08.2022 23:00:00,101,409,410,409
05.08.2022 23:15:00,101,409,410,409
05.08.2022 23:30:00,101,408,409,408
05.08.2022 23:45:00,101,408,409,408
06.08.2022 00:00:00,101,408,409,408
06.08.2022 00:15:00,101,408,409,408
06.08.2022 00:30:00,101,408,409,408
06.08.2022 00:45:00,101,409,410,409
06.08.2022 01:00:00,101,409,409,408
06.08.2022 01:15:00,101,409,410,409
06.08.2022 01:30:00,101,409,409,408
06.08.2022 01:45:00,101,409,410,409
06.08.2022 02:00:00,101,409,410,409
06.08.2022 02:15:00,101,409,410,409
06.08.2022 02:30:00,101,409,410,409
06.08.2022 02:45:00,101,409,410,409
06.08.2022 03:00:00,101,409,410,409
06.08.2022 03:15:00,101,409,410,409
06.08.2022 03:30:00,101,409,410,409
06.08.2022 03:45:00,101,409,410,409
06.08.2022 04:00:00,101,409,409,409
06.08.2022 04:15:00,101,409,410,409
06.08.2022 04:30:00,101,409,410,409
06.08.2022 04:45:00,101,409,409,409
06.08.2022 05:00:00,101,408,409,408
06.08.2022 05:15:00,101,408,409,408
06.08.2022 05:30:00,101,407,408,407
06.08.2022 05:45:00,101,406,406,406
06.08.2022 06:00:00,101,405,406,405
06.08.2022 06:15:00,101,405,406,405
06.08.2022 06:30:00,101,405,406,405
06.08.2022 06:45:00,101,404,405,405
06.08.2022 07:00:00,101,404,405,404
06.08.2022 07:15:00,101,404,405,404
06.08.2022 07:30:00,101,404,405,404
06.08.2022 07:45:00,101,404,405,404
06.08.2022 08:00:00,101,403,404,404
06.08.2022 08:15:00,101,403,404,403
06.08.2022 08:30:00,101,403,404,403
06.08.2022 08:45:00,101,402,403,403
06.08.2022 09:00:00,101,402,403,403
06.08.2022 09:15:00,101,402,403,402
06.08.2022 09:30:00,101,401,402,402
06.08.2022 09:45:00,101,401,402,401
06.08.2022 10:00:00,101,402,403,402
06.08.2022 10:15:00,101,402,403,402
06.08.2022 10:30:00,101,401,403,401
06.08.2022 10:45:00,101,402,403,402
06.08.2022 11:00:00,101,403,404,403
06.08.2022 11:15:00,101,407,408,407
06.08.2022 11:30:00,101,407,408,407
06.08.2022 11:45:00,101,407,408,407
06.08.2022 12:00:00,101,407,408,407
06.08.2022 12:15:00,101,407,407,407
06.08.2022 12:30:00,101,407,407,406
06.08.2022 12:45:00,101,407,408,407
06.08.2022 13:00:00,101,407,408,407
06.08.2022 13:15:00,101,407,408,407
06.08.2022 13:30:00,101,407,408,407
06.08.2022 13:45:00,101,407,408,407
06.08.2022 14:00:00,101,407,408,408
06.08.2022 14:15:00,101,408,408,408
06.08.2022 14:30:00,101,408,409,408
06.08.2022 14:45:00,101,408,409,408
06.08.2022 15:00:00,101,408,409,408
06.08.2022 15:15:00,101,408,409,408
06.08.2022 15:30:00,101,408,409,408
06.08.2022 15:45:00,101,408,409,408
06.08.2022 16:00:00,101,408,409,408
06.08.2022 16:15:00,101,409,409,409
06.08.2022 16:30:00,101,409,410,409
06.08.2022 16:45:00,101,409,410,409
06.08.2022 17:00:00,101,410,411,409
06.08.2022 17:15:00,101,409,410,409
06.08.2022 17:30:00,101,409,410,409
06.08.2022 17:45:00,101,409,410,409
06.08.2022 18:00:00,101,409,410,409
06.08.2022 18:15:00,101,409,411,410
06.08.2022 18:30:00,101,410,411,410
06.08.2022 18:45:00,101,409,411,410
06.08.2022 19:00:00,101,409,411,410
06.08.2022 19:15:00,101,410,411,410
06.08.2022 19:30:00,101,407,409,408
06.08.2022 19:45:00,101,404,406,405
06.08.2022 20:00:00,101,405,406,405
06.08.2022 20:15:00,101,405,407,406
06.08.2022 20:30:00,101,404,405,404
06.08.2022 20:45:00,101,403,405,404
06.08.2022 21:00:00,101,404,405,405
06.08.2022 21:15:00,101,404,406,405
06.08.2022 21:30:00,101,405,406,405
06.08.2022 21:45:00,101,405,406,406
06.08.2022 22:00:00,101,405,407,406
06.08.2022 22:15:00,101,405,407,406
06.08.2022 22:30:00,101,405,407,406
06.08.2022 22:45:00,101,406,407,407
06.08.2022 23:00:00,101,406,407,407
06.08.2022 23:15:00,101,406,408,407
06.08.2022 23:30:00,101,406,408,407
06.08.2022 23:45:00,101,407,408,408
07.08.2022 00:00:00,101,406,408,407
07.08.2022 00:15:00,101,406,408,407
07.08.2022 00:30:00,101,407,408,407
07.08.2022 00:45:00,101,407,408,408
07.08.2022 01:00:00,101,407,408,408
07.08.2022 01:15:00,101,407,408,407
07.08.2022 01:30:00,101,407,408,408
07.08.2022 01:45:00,101,407,408,408
07.08.2022 02:00:00,101,407,408,407
07.08.2022 02:15:00,101,407,408,407
07.08.2022 02:30:00,101,406,408,407
07.08.2022 02:45:00,101,407,408,408
07.08.2022 03:00:00,101,408,409,408
07.08.2022 03:15:00,101,407,409,408
07.08.2022 03:30:00,101,407,409,408
07.08.2022 03:45:00,101,407,409,408
07.08.2022 04:00:00,101,407,409,408
07.08.2022 04:15:00,101,407,409,408
07.08.2022 04:30:00,101,407,408,408
07.08.2022 04:45:00,101,407,408,408
07.08.2022 05:00:00,101,407,408,408
07.08.2022 05:15:00,101,407,408,408
07.08.2022 05:30:00,101,407,408,408
07.08.2022 05:45:00,101,407,408,408
07.08.2022 06:00:00,101,407,408,408
07.08.2022 06:15:00,101,407,408,407
07.08.2022 06:30:00,101,406,408,407
07.08.2022 06:45:00,101,406,407,407
07.08.2022 07:00:00,101,406,407,407
07.08.2022 07:15:00,101,407,408,407
07.08.2022 07:30:00,101,406,407,407
07.08.2022 07:45:00,101,406,407,407
07.08.2022 08:00:00,101,406,407,407
07.08.2022 08:15:00,101,406,407,407
07.08.2022 08:30:00,101,405,406,406
07.08.2022 08:45:00,101,405,406,406
07.08.2022 09:00:00,101,405,406,406
07.08.2022 09:15:00,101,405,406,406
07.08.2022 09:30:00,101,405,406,406
07.08.2022 09:45:00,101,406,406,406
07.08.2022 10:00:00,101,404,405,405
07.08.2022 10:15:00,101,403,404,404
07.08.2022 10:30:00,101,403,404,404
07.08.2022 10:45:00,101,403,404,403
07.08.2022 11:00:00,101,402,403,403
07.08.2022 11:15:00,101,402,403,403
07.08.2022 11:30:00,101,401,402,402
07.08.2022 11:45:00,101,402,403,403
07.08.2022 12:00:00,101,407,408,408
07.08.2022 12:15:00,101,406,407,406
07.08.2022 12:30:00,101,405,406,406
07.08.2022 12:45:00,101,405,406,405
07.08.2022 13:00:00,101,405,406,405
07.08.2022 13:15:00,101,405,407,405
07.08.2022 13:30:00,101,406,407,406
07.08.2022 13:45:00,101,405,407,405
07.08.2022 14:00:00,101,405,406,405
07.08.2022 14:15:00,101,405,406,405
07.08.2022 14:30:00,101,405,406,405
07.08.2022 14:45:00,101,405,406,405
07.08.2022 15:00:00,101,405,406,405
07.08.2022 15:15:00,101,406,407,406
07.08.2022 15:30:00,101,406,407,406
07.08.2022 15:45:00,101,406,407,406
07.08.2022 16:00:00,101,406,408,406
07.08.2022 16:15:00,101,407,408,407
07.08.2022 16:30:00,101,407,408,407
07.08.2022 16:45:00,101,407,408,407
07.08.2022 17:00:00,101,407,408,407
07.08.2022 17:15:00,101,407,408,407
07.08.2022 17:30:00,101,407,408,407
07.08.2022 17:45:00,101,407,409,408
07.08.2022 18:00:00,101,408,409,408
07.08.2022 18:15:00,101,408,409,408
07.08.2022 18:30:00,101,408,409,408
07.08.2022 18:45:00,101,408,409,408
07.08.2022 19:00:00,101,408,409,409
07.08.2022 19:15:00,101,408,410,409
07.08.2022 19:30:00,101,408,410,409
07.08.2022 19:45:00,101,408,410,409
07.08.2022 20:00:00,101,408,410,409
07.08.2022 20:15:00,101,409,410,409
07.08.2022 20:30:00,101,409,410,410
07.08.2022 20:45:00,101,409,410,410
07.08.2022 21:00:00,101,409,410,410
07.08.2022 21:15:00,101,409,411,410
07.08.2022 21:30:00,101,409,410,410
07.08.2022 21:45:00,101,409,410,410
07.08.2022 22:00:00,101,409,410,410
07.08.2022 22:15:00,101,410,411,410
07.08.2022 22:30:00,101,405,406,405
07.08.2022 22:45:00,101,405,406,405
07.08.2022 23:00:00,101,405,406,405
07.08.2022 23:15:00,101,405,406,406
07.08.2022 23:30:00,101,406,407,406
07.08.2022 23:45:00,101,406,407,407
08.08.2022 00:00:00,101,406,407,407
08.08.2022 00:15:00,101,406,407,407
08.08.2022 00:30:00,101,406,407,407
08.08.2022 00:45:00,101,406,408,407
08.08.2022 01:00:00,101,406,407,407
08.08.2022 01:15:00,101,407,408,407
08.08.2022 01:30:00,101,407,408,407
08.08.2022 01:45:00,101,407,408,407
08.08.2022 02:00:00,101,407,408,407
08.08.2022 02:15:00,95.5,407,408,407
08.08.2022 02:30:00,84.6,406,407,407
08.08.2022 02:45:00,76.5,406,407,406
08.08.2022 03:00:00,76.0,405,406,405
08.08.2022 03:15:00,76.0,405,406,406
08.08.2022 03:30:00,76.0,405,406,405
08.08.2022 03:45:00,76.0,405,406,406
08.08.2022 04:00:00,76.0,405,406,405
08.08.2022 04:15:00,76.0,405,406,405
08.08.2022 04:30:00,76.0,405,406,405
08.08.2022 04:45:00,78.8,405,406,405
08.08.2022 05:00:00,85.8,405,406,405
08.08.2022 05:15:00,95.4,404,406,405
08.08.2022 05:30:00,101,404,406,405
08.08.2022 05:45:00,101,404,405,405
08.08.2022 06:00:00,101,403,404,404
08.08.2022 06:15:00,101,402,404,403
08.08.2022 06:30:00,101,402,403,402
08.08.2022 06:45:00,101,401,402,402
08.08.2022 07:00:00,101,400,402,401
08.08.2022 07:15:00,101,404,405,405
08.08.2022 07:30:00,101,405,406,406
08.08.2022 07:45:00,101,404,406,405
08.08.2022 08:00:00,101,404,405,405
08.08.2022 08:15:00,101,404,405,405
08.08.2022 08:30:00,101,404,405,405
08.08.2022 08:45:00,101,403,405,404
08.08.2022 09:00:00,101,403,404,404
08.08.2022 09:15:00,101,403,404,404
08.08.2022 09:30:00,101,404,405,405
08.08.2022 09:45:00,101,404,405,405
08.08.2022 10:00:00,101,403,404,404
08.08.2022 10:15:00,101,403,405,404
08.08.2022 10:30:00,101,403,404,404
08.08.2022 10:45:00,101,404,405,405
08.08.2022 11:00:00,101,404,406,406
08.08.2022 11:15:00,101,404,405,405
08.08.2022 11:30:00,101,404,405,405
08.08.2022 11:45:00,101,404,405,405
08.08.2022 12:00:00,101,404,405,405
08.08.2022 12:15:00,101,404,405,405
08.08.2022 12:30:00,101,404,405,405
08.08.2022 12:45:00,101,404,405,405
08.08.2022 13:00:00,101,404,405,405
08.08.2022 13:15:00,101,404,405,405
08.08.2022 13:30:00,101,404,406,405
08.08.2022 13:45:00,101,405,406,406
08.08.2022 14:00:00,101,405,406,406
08.08.2022 14:15:00,101,405,406,405
08.08.2022 14:30:00,101,404,405,405
08.08.2022 14:45:00,101,404,405,405
08.08.2022 15:00:00,101,405,405,405
08.08.2022 15:15:00,101,404,405,405
08.08.2022 15:30:00,101,404,405,405
08.08.2022 15:45:00,101,405,405,405
08.08.2022 16:00:00,101,405,406,405
08.08.2022 16:15:00,101,406,407,406
08.08.2022 16:30:00,101,406,407,406
08.08.2022 16:45:00,101,404,406,405
08.08.2022 17:00:00,101,404,405,405
08.08.2022 17:15:00,101,404,405,404
08.08.2022 17:30:00,101,404,405,405
08.08.2022 17:45:00,101,404,405,405
08.08.2022 18:00:00,101,405,406,405
08.08.2022 18:15:00,100,405,406,406
08.08.2022 18:30:00,97.2,405,406,406
08.08.2022 18:45:00,90.5,404,406,405
08.08.2022 19:00:00,84.0,404,406,405
08.08.2022 19:15:00,78.3,405,406,405
08.08.2022 19:30:00,76.0,404,406,405
08.08.2022 19:45:00,76.0,404,406,405
08.08.2022 20:00:00,76.5,405,406,406
08.08.2022 20:15:00,81.3,405,407,406
08.08.2022 20:30:00,85.6,406,407,407
08.08.2022 20:45:00,88.7,407,408,408
08.08.2022 21:00:00,87.6,407,408,408
08.08.2022 21:15:00,92.2,408,409,409
08.08.2022 21:30:00,101,408,409,409
08.08.2022 21:45:00,101,409,410,410
08.08.2022 22:00:00,101,409,410,410
08.08.2022 22:15:00,101,404,405,405
08.08.2022 22:30:00,100,404,405,405
08.08.2022 22:45:00,93.7,404,405,405
08.08.2022 23:00:00,82.5,404,405,405
08.08.2022 23:15:00,76.0,403,404,404
08.08.2022 23:30:00,76.0,404,405,404
08.08.2022 23:45:00,76.0,404,405,405
09.08.2022 00:00:00,76.0,404,405,405
09.08.2022 00:15:00,76.0,405,406,405
09.08.2022 00:30:00,76.0,405,406,406
09.08.2022 00:45:00,76.0,405,406,405
09.08.2022 01:00:00,76.0,405,406,405
09.08.2022 01:15:00,76.0,405,406,406
09.08.2022 01:30:00,76.0,405,406,406
09.08.2022 01:45:00,76.0,405,406,405
09.08.2022 02:00:00,80.2,405,406,405
09.08.2022 02:15:00,87.8,406,407,406
09.08.2022 02:30:00,87.8,406,406,406
09.08.2022 02:45:00,88.6,406,407,406
09.08.2022 03:00:00,93.3,406,407,406
09.08.2022 03:15:00,98.4,406,407,407
09.08.2022 03:30:00,101,406,407,407
09.08.2022 03:45:00,101,407,408,407
09.08.2022 04:00:00,101,407,408,407
09.08.2022 04:15:00,99.8,407,408,407
09.08.2022 04:30:00,101,406,407,407
09.08.2022 04:45:00,101,406,407,407
09.08.2022 05:00:00,101,406,407,406
09.08.2022 05:15:00,101,406,407,406
09.08.2022 05:30:00,101,405,406,406
09.08.2022 05:45:00,101,405,406,405
09.08.2022 06:00:00,101,403,404,404
09.08.2022 06:15:00,101,402,403,403
09.08.2022 06:30:00,101,401,402,402
09.08.2022 06:45:00,101,401,402,402
09.08.2022 07:00:00,101,401,402,402
09.08.2022 07:15:00,101,400,402,401
09.08.2022 07:30:00,101,400,401,401
09.08.2022 07:45:00,101,400,401,401
09.08.2022 08:00:00,101,400,402,401
