sep=,
"Time","Gesamtverbrauch der Hochschule in kW","Netzbezug der Hochschule in kW"
1582528500000,254.49551006666667,145.85924733333334
1582529400000,262.23267066666665,152.03297726666662
1582530300000,268.6903159333333,160.29285539999998
1582531200000,310.59278073333337,201.41393793333333
1582532100000,307.02609093333336,197.70855266666666
1582533000000,310.27887559999994,201.17053420000002
1582533900000,313.71580320000004,199.42055086666667
1582534800000,305.9982096666667,191.1468472
1582535700000,306.27528799999993,190.79067006666668
1582536600000,314.90312873333335,198.8538670666667
1582537500000,322.7071574666667,208.27075953333332
1582538400000,337.53480740000003,225.59820420000005
1582539300000,333.3739232666667,213.12398560000003
1582540200000,352.4994017333334,218.9327489333333
1582541100000,351.25880906666663,202.8665618
1582542000000,328.0910697999999,179.91731326666667
1582542900000,325.3206990666667,175.81200679999998
1582543800000,325.8438214,178.49230593333334
1582544700000,323.6652354666666,169.40564046666665
1582545600000,319.01391493333335,177.66627639999996
1582546500000,324.2940749333333,179.89854093333332
1582547400000,328.9701718666666,196.37149373333335
1582548300000,334.73641553333334,196.37861093333333
1582549200000,330.8536990666666,196.46284986666666
1582550100000,326.5599932666666,187.84310366666668
1582551000000,327.94932953333335,174.53158500000004
1582551900000,325.9329676,198.94037319999998
1582552800000,321.46891039999997,196.1373007333333
1582553700000,312.46424600000006,189.8099318
1582554600000,300.0330204666667,169.1889766
1582555500000,291.43514600000003,174.11241246666668
1582556400000,277.06900766666666,163.13555566666665
1582557300000,266.7884726666667,147.57137386666668
1582558200000,259.6366422,143.73315706666665
1582559100000,255.45737026666666,138.5477994
1582560000000,246.05491986666667,126.58729173333334
1582560900000,234.81781386666668,111.01067033333335
1582561800000,225.06912773333332,101.33243353333336
1582562700000,219.88842853333333,106.00252486666666
1582563600000,205.45373079999996,94.36030613333334
1582564500000,203.43526613333333,75.45752266666666
1582565400000,197.61457719999999,52.904353799999996
1582566300000,199.40814920000003,41.95093953333333
1582567200000,194.57647946666665,27.854010533333334
1582568100000,197.0882442,29.04408546666667
1582569000000,188.78042959999996,23.676765933333336
1582569900000,180.37370139999996,22.274333733333332
1582570800000,177.06627880000002,19.43363506666667
1582571700000,175.58628173333335,17.338781533333336
1582572600000,177.25800846666667,11.761755733333331
1582573500000,169.52248006666667,4.4513137333333335
1582574400000,168.4564209333333,3.1421657333333335
1582575300000,165.76985153333334,-6.996859533333332
1582576200000,165.8601648,-6.356129800000001
1582577100000,161.525022,-8.8962894
1582578000000,165.54446413333335,-6.190566933333333
1582578900000,164.04019413333333,-9.554664666666666
1582579800000,162.37681139999998,-4.001825333333334
1582580700000,164.43733480000003,-12.710255666666665
1582581600000,168.17025026666667,-15.085479999999999
1582582500000,160.38669859999996,-9.958747533333334
1582583400000,150.6504274,-16.132533199999997
1582584300000,149.1654796,-15.42977506666667
1582585200000,152.70607506666667,-15.556302866666666
1582586100000,152.57255993333328,-26.108396733333333
1582587000000,151.27238486666667,-32.03632906666667
1582587900000,158.93268026666664,-33.89457573333333
1582588800000,151.27061393333332,-25.430729999999997
1582589700000,154.58665646666668,-20.9668386
1582590600000,150.93879473333334,-11.849179733333335
1582591500000,146.61982546666667,-19.3196684
1582592400000,154.4265486666667,-19.59119973333333
1582593300000,149.4372575333333,-22.87054066666667
1582594200000,159.06612766666666,-15.328775933333333
1582595100000,155.31794813333332,-8.826892733333333
1582596000000,152.4724626,-10.231388533333336
1582596900000,155.46285166666667,-7.595518400000001
1582597800000,152.98189140000002,-2.230389533333334
1582598700000,146.79554839999997,-10.6070764
1582599600000,153.68404253333335,-4.5505390000000006
1582600500000,149.57391606666667,-10.871674599999999
1582601400000,149.21524673333334,-7.224276333333333
1582602300000,151.0614436,-6.438567133333334
1582603200000,173.01424440000002,16.934278400000004
1582604100000,167.91826700000001,11.0789918
1582605000000,173.72859900000003,16.25382046666667
1582605900000,174.46685399999996,15.551532466666668
1582606800000,185.94848953333334,28.600523266666663
1582607700000,184.29856900000004,36.41832786666667
1582608600000,207.58416266666669,50.94894780000001
1582609500000,201.93136653333332,47.45996853333333
1582610400000,211.28255753333335,47.99760833333333
1582611300000,212.22782580000003,62.289873933333325
1582612200000,215.05469726666666,66.67985693333334
1582613100000,226.19882273333334,70.13980946666668
1582614000000,252.95380579999997,94.85979633333335
1582614900000,258.41200073333334,117.22952486666667
1582615800000,271.12250326666674,89.56059766666667
1582616700000,274.2687394,103.78205633333332
1582617600000,282.07133973333333,106.79626866666666
1582618500000,282.3246210666667,109.02284546666668
1582619400000,288.53597233333335,125.84964246666665
1582620300000,301.05337273333333,123.8130512
1582621200000,307.6718044,113.84463433333333
1582622100000,301.9274528666666,114.7294702
1582623000000,322.6197765333334,121.11220013333333
1582623900000,327.9133352,133.3398856
1582624800000,335.85829579999995,135.60961533333335
1582625700000,339.89993186666663,148.4931050666667
1582626600000,348.70864986666663,155.60384833333333
1582627500000,353.4394749333333,158.76416673333335
1582628400000,334.7098215333334,151.217549
1582629300000,320.98322366666673,152.02789179999996
1582630200000,329.8164194,152.43224766666665
1582631100000,333.3595023333333,157.6547788666667
1582632000000,331.7291834,127.46170359999998
1582632900000,329.9552079333333,109.85120200000001
1582633800000,323.2879769333333,130.19965779999998
1582634700000,340.21956819999997,154.06787600000004
1582635600000,330.82305046666676,146.46738266666668
1582636500000,320.5059329333333,138.0626534666667
1582637400000,315.0859116666667,166.78699920000003
1582638300000,316.64669340000006,158.20890946666668
1582639200000,316.5753659333334,154.29409873333333
1582640100000,318.6529739333334,136.1225104
1582641000000,292.4879506,124.90478720000002
1582641900000,281.36172246666666,106.97710320000003
1582642800000,259.43995913333333,116.54526426666666
1582643700000,260.46165699999995,99.00671106666668
1582644600000,255.08701980000004,115.65698973333333
1582645500000,253.11199320000003,111.62315919999999
1582646400000,248.49568080000003,96.48869226666666
1582647300000,233.52165420000003,108.166354
1582648200000,225.61434739999999,110.65913873333332
1582649100000,215.71087273333336,102.4825494666667
1582650000000,192.76553299999998,82.43689619999999
1582650900000,191.00847426666672,80.36846273333336
1582651800000,192.28881919999998,85.25182126666665
1582652700000,190.61544839999996,80.27608333333333
1582653600000,181.78081033333333,72.0470982
1582654500000,170.7672494,63.731921799999995
1582655400000,162.13606333333334,55.9124226
1582656300000,161.3687595333333,55.820744466666675
1582657200000,150.33120953333338,46.382205199999994
1582658100000,146.59935246666672,43.8016152
1582659000000,145.76435786666664,41.409775399999994
1582659900000,144.74731673333335,37.80210160000001
1582660800000,148.5373735333333,36.06840073333333
1582661700000,148.81526153333334,36.450074666666666
1582662600000,148.4326422,40.12756906666666
1582663500000,149.28942346666665,41.6466988
1582664400000,146.5524682666667,42.78744713333333
1582665300000,149.09977866666665,45.50327993333334
1582666200000,141.97717926666667,38.1909552
1582667100000,147.07358560000003,43.958346
1582668000000,143.06393873333334,39.3578218
1582668900000,143.43667273333332,41.11840300000001
1582669800000,143.16770506666666,40.41707293333334
1582670700000,144.87206460000002,42.13887346666667
1582671600000,149.65705506666666,45.32189673333333
1582672500000,146.72122420000002,42.03074766666666
1582673400000,146.85785099999995,42.641483666666666
1582674300000,145.1148918,40.272406133333334
1582675200000,143.76987160000002,40.70932079999999
1582676100000,143.00088906666667,39.2143448
1582677000000,143.63811146666666,40.58600606666666
1582677900000,143.30003066666666,37.78198446666666
1582678800000,147.35395573333338,43.27710293333334
1582679700000,143.422866,40.4778166
1582680600000,147.98146293333332,39.87237133333334
1582681500000,144.46237920000002,36.65794553333333
1582682400000,146.5614551333333,41.96339126666667
1582683300000,142.936643,40.7033908
1582684200000,146.77894566666666,42.63769533333333
1582685100000,147.8627585333333,45.09993226666666
1582686000000,144.60633633333333,42.27468833333334
1582686900000,141.83457213333332,40.218661133333335
1582687800000,143.1250138666667,40.28461973333334
1582688700000,145.47185513333335,42.127539266666666
1582689600000,163.6777547333333,59.98870613333334
1582690500000,163.21877466666666,59.65352966666665
1582691400000,162.90358066666667,59.92106806666666
1582692300000,163.98646286666664,62.60302333333333
1582693200000,182.653277,80.8245674
1582694100000,180.8165784,78.68400786666666
1582695000000,189.22619906666665,86.72445746666669
1582695900000,196.96081799999996,95.04879546666668
1582696800000,206.47471593333336,104.88108433333333
1582697700000,205.89262546666666,104.18470913333334
1582698600000,217.50739939999997,115.1632204
1582699500000,230.7958068666667,123.04685073333332
1582700400000,236.60874466666667,132.64512506666668
1582701300000,259.3771172,155.43301006666667
1582702200000,260.6681068,156.97056586666667
1582703100000,278.0339511333333,172.34554166666663
1582704000000,282.0972326666666,170.3111977333333
1582704900000,295.6952187333334,178.57164
1582705800000,306.5502965333333,183.89329826666665
1582706700000,303.12954413333335,177.49198819999998
1582707600000,310.9596929333333,186.867967
1582708500000,303.8749262666667,183.6032463333333
1582709400000,314.1198622,186.35931333333338
1582710300000,321.7471858,197.88596413333332
1582711200000,325.12652506666666,177.02235120000003
1582712100000,337.4883639333333,224.62173653333335
1582713000000,347.2993504,231.91087766666666
1582713900000,342.79399079999996,228.35564973333337
1582714800000,325.9523812666667,193.40997893333332
1582715700000,312.01721000000003,166.84520985714286
1582716600000,312.8554668,189.7837276
1582717500000,303.5003371333333,183.29724766666666
1582718400000,309.84981653333335,190.53182339999998
1582719300000,313.8573412,190.45820253333332
1582720200000,312.8057885333334,172.67884926666665
1582721100000,314.4691188,181.10672573333335
1582722000000,317.5454238,179.83126553333332
1582722900000,317.0727737333333,189.67382993333334
1582723800000,323.57607179999997,197.8352394
1582724700000,317.23915033333327,190.81355826666672
1582725600000,320.6522549333333,203.26249373333334
1582726500000,317.5999992666667,207.64504746666663
1582727400000,292.00767346666663,179.376738
1582728300000,285.4897242,176.36025419999999
1582729200000,269.22864953333334,156.32293313333332
1582730100000,256.86142413333334,144.30454486666667
1582731000000,249.12421726666665,123.88545373333334
1582731900000,242.98060113333335,124.9830796666667
1582732800000,226.09819426666667,118.46067846666668
1582733700000,221.55833966666665,112.36015839999999
1582734600000,219.1537976666667,114.57176386666667
1582735500000,207.7855134,102.44453846666667
1582736400000,196.13441993333333,93.53844546666666
1582737300000,192.0360892,76.36490846666669
1582738200000,186.65409259999996,82.3861556
1582739100000,179.13144986666666,76.87422646666667
1582740000000,169.07896813333335,67.34895773333332
1582740900000,167.62652506666666,63.5006778
1582741800000,153.80158113333334,49.58821726666668
1582742700000,156.67112193333335,50.95529446666668
1582743600000,159.06607206666666,50.43909566666667
1582744500000,154.63457313333328,41.821821933333325
1582745400000,154.92423333333332,36.1608816
1582746300000,151.37088446666664,40.999750266666666
1582747200000,147.69209126666667,43.50880226666667
1582748100000,144.54570446666668,41.56276546666666
1582749000000,144.56836533333336,41.3924108
1582749900000,147.78051159999998,43.19138833333333
1582750800000,146.36763266666665,40.70186893333333
1582751700000,146.15037393333333,32.70359586666667
1582752600000,146.44202313333335,43.571834800000005
1582753500000,143.20196593333333,41.152423600000006
1582754400000,145.85779846666665,42.76529466666667
1582755300000,145.3285594666667,40.52310573333333
1582756200000,146.1806398666667,38.24642086666667
1582757100000,148.2617562,40.389758799999996
1582758000000,146.46243766666663,38.252280400000004
1582758900000,144.06371726666666,36.9794806
1582759800000,146.36651786666667,41.897993199999995
1582760700000,143.95817753333333,37.905166866666676
1582761600000,146.69117393333332,43.0654056
1582762500000,144.37605321428572,39.93292742857143
1582763400000,142.95305546666665,36.673766066666666
1582764300000,144.01567773333332,33.515461333333334
1582765200000,147.94377286666668,34.128532799999995
1582766100000,146.70782153333332,39.85875333333334
1582767000000,146.55410426666668,40.1468004
1582767900000,144.2075058,39.15746193333334
1582768800000,144.4444763333333,39.422416999999996
1582769700000,147.09966093333333,42.023154466666675
1582770600000,142.8709932,35.28853126666667
1582771500000,145.97217586666665,35.5176152
1582772400000,147.80364193333335,38.7852814
1582773300000,148.72269160000002,38.693478133333336
1582774200000,145.6250426,37.63586846666667
1582775100000,148.16123513333332,38.0286456
1582776000000,166.47384459999998,54.80911886666666
1582776900000,162.66482606666665,50.107254933333344
1582777800000,160.3771665333333,45.69448466666667
1582778700000,167.18960306666668,48.233641066666664
1582779600000,174.95642239999998,56.46702493333333
1582780500000,185.63765066666667,69.894115
1582781400000,194.23148713333333,84.3968428
1582782300000,196.20375693333335,87.46861133333333
1582783200000,202.13335306666664,90.17875406666668
1582784100000,204.19489213333333,88.99521033333333
1582785000000,214.77050006666664,98.75573393333335
1582785900000,226.871885,107.14945820000003
1582786800000,227.77176486666664,116.86044113333332
1582787700000,253.80448346666665,143.51403146666664
1582788600000,258.2779445333333,141.65005946666668
1582789500000,273.4053516,161.51177213333332
1582790400000,281.49252559999996,175.88322180000003
1582791300000,285.1093783333333,272.74071906666666
1582792200000,285.5787098,268.1327591333333
1582793100000,296.6034568666666,279.52860580000004
1582794000000,296.40975046666665,279.85300053333333
1582794900000,292.5016658,278.2412730666667
1582795800000,301.2870258666666,287.57579346666665
1582796700000,309.45390606666666,296.9231864
1582797600000,309.35353453333335,298.6962009333334
1582798500000,311.40611133333334,301.2644416
1582799400000,317.0826740666666,252.26591
1582800300000,322.62947286666673,206.59518433333335
1582801200000,304.411173,191.06137206666668
1582802100000,294.39550633333334,174.54768646666665
1582803000000,303.35803546666665,181.12356933333334
1582803900000,312.53915680000006,198.36470473333335
1582804800000,308.0797886666667,190.55246359999998
1582805700000,309.9583210666667,190.42967719999996
1582806600000,302.6560435999999,189.93064706666667
1582807500000,300.9955625333333,189.61356413333337
1582808400000,298.88422166666663,188.30164426666667
1582809300000,295.46390264285714,183.03518171428573
1582810200000,298.76376280000005,188.58040833333334
1582811100000,298.7363082666667,188.3928016666667
1582812000000,291.8974392666667,182.2251172666667
1582812900000,289.76669926666665,183.15936713333338
1582813800000,271.31805633333335,164.57267439999998
1582814700000,269.6572633333333,163.23703006666665
1582815600000,254.40113286666664,148.91336513333334
1582816500000,243.3801854666667,139.21304966666668
1582817400000,239.53841806666668,135.83393973333335
1582818300000,232.02264933333336,129.25757973333333
1582819200000,225.2446778666667,123.46284146666669
1582820100000,215.96275506666663,114.3448164
1582821000000,210.00429186666668,108.7301038
1582821900000,203.16184880000003,102.14404313333334
1582822800000,196.04349833333333,95.02786513333332
1582823700000,192.9209783333333,90.82522153333335
1582824600000,186.7151205333333,83.96431779999999
1582825500000,181.27229033333336,77.39110899999999
1582826400000,178.54123713333334,73.66364639999999
1582827300000,174.9935644,70.93742999999999
1582828200000,169.60504406666666,65.89615553333333
1582829100000,166.42090340000004,60.85572673333334
1582830000000,156.85370813333336,51.214725400000006
1582830900000,158.62041019999998,48.3197544
1582831800000,162.94070913333334,51.77394653333332
1582832700000,153.57666626666668,46.717827199999995
1582833600000,156.59644386666665,49.92830793333333
1582834500000,160.64314466666661,50.81005866666667
1582835400000,154.0619098,39.079799200000004
1582836300000,157.33949626666666,39.9746766
1582837200000,148.62803046666664,38.62740746666667
1582838100000,149.248484,43.39048913333333
1582839000000,149.78816913333333,30.620202733333336
1582839900000,147.0745638,36.57748539999999
1582840800000,150.38478446666667,41.648868533333335
1582841700000,145.99453559999998,39.300821666666664
1582842600000,146.1703424,38.424008400000005
1582843500000,149.97563606666665,35.07625933333334
1582844400000,145.67311086666666,26.838615866666668
1582845300000,149.25913253333331,37.94219033333333
1582846200000,150.52832780000006,42.195926066666665
1582847100000,146.40655186666666,40.596396999999996
1582848000000,153.42868393333336,19.435788933333335
1582848900000,152.32060253333333,11.915021933333334
1582849800000,156.03001780000002,14.906151933333335
1582850700000,147.14632966666667,27.162152400000004
1582851600000,146.46355319999995,39.67907606666667
1582852500000,146.8418180666667,37.20121773333333
1582853400000,147.9689684666667,37.703545999999996
1582854300000,143.13916860000003,31.840568000000005
1582855200000,147.0127197333333,28.230777
1582856100000,146.0014201428571,30.370140142857142
1582857000000,150.2324604,38.1243178
1582857900000,150.15620153333333,37.61974053333334
1582858800000,152.2578878,38.90726553333333
1582859700000,147.3530014,34.401021066666665
1582860600000,148.32301766666663,30.003434266666666
1582861500000,145.64254986666666,25.849196399999997
1582862400000,168.6628378666667,52.87036213333333
1582863300000,156.89513886666663,48.82007993333334
1582864200000,160.7373162,49.71671946666665
1582865100000,161.0118329333333,52.311952533333326
1582866000000,174.01691620000003,66.87262399999999
1582866900000,185.93143253333335,77.00309533333333
1582867800000,203.32862433333332,96.28107259999999
1582868700000,202.37946046666664,92.85009453333332
1582869600000,204.44483693333333,94.53751786666666
1582870500000,209.02251660000005,99.85041100000002
1582871400000,216.11494559999994,107.70329406666669
1582872300000,224.94977900000004,116.14483986666669
1582873200000,225.44790886666664,113.39312693333336
1582874100000,229.34163253333332,114.25526553333333
1582875000000,231.98534133333337,114.32117993333334
1582875900000,242.12468593333332,122.19552126666667
1582876800000,257.4836677333334,133.98580980000003
1582877700000,261.67629253333337,137.1356286666667
1582878600000,266.11723126666664,141.08632559999998
1582879500000,271.34677846666665,140.30949586666665
1582880400000,268.8479048666667,137.4193458
1582881300000,273.7089744666667,135.3202026666667
1582882200000,277.28257906666664,141.2972812
1582883100000,275.38827159999994,139.8804435333333
1582884000000,291.4371571333333,150.96405533333333
1582884900000,284.19642693333327,148.49639346666666
1582885800000,301.38229540000003,160.39287033333332
1582886700000,299.024086,164.47070073333336
1582887600000,277.2523626666667,141.46986566666666
1582888500000,261.8713228,128.3942058
1582889400000,268.5032645999999,129.50092360000002
1582890300000,260.8992454666667,134.4496862
1582891200000,258.3672952666667,110.92864353333334
1582892100000,253.53577846666667,117.34155826666667
1582893000000,248.24037820000004,109.42522953333334
1582893900000,241.11780646666665,112.080445
1582894800000,244.1771391333333,111.12852559999997
1582895700000,238.1414794,109.0444854
1582896600000,227.8934914,93.93797913333333
1582897500000,223.67711606666666,92.9359184
1582898400000,223.78727233333336,100.4697314
1582899300000,221.0369894,87.35376733333334
1582900200000,216.18120439999993,90.45935633333333
1582901100000,211.73692293333337,92.79726146666667
1582902000000,202.68196360000005,77.32223040000001
1582902900000,207.80619514285718,78.66609749999999
1582903800000,202.02597280000003,72.05118766666668
1582904700000,200.92603446666666,70.71779993333332
1582905600000,196.37610026666667,68.89581926666666
1582906500000,191.77580020000002,71.31655993333332
1582907400000,186.29853306666666,60.7838158
1582908300000,187.51961040000003,56.506424
1582909200000,172.1192192,43.065237466666666
1582910100000,179.51127119999998,46.0187024
1582911000000,180.4487806,44.129243666666675
1582911900000,180.81180486666665,40.338545599999996
1582912800000,166.12790979999997,30.03929266666666
1582913700000,160.55331246666668,24.593597933333335
1582914600000,158.11000779999998,17.8650894
1582915500000,165.74110766666666,-2.4470619333333334
1582916400000,166.34411973333334,-30.3367922
1582917300000,168.70976393333333,-9.952379666666667
1582918200000,165.40662479999997,-7.515551866666665
1582919100000,163.20719493333334,-11.028525400000001
1582920000000,167.22407153333333,-1.6651345333333334
1582920900000,163.00194666666667,4.4398088
1582921800000,160.43065566666667,6.417934999999999
1582922700000,159.77604513333333,15.942660533333333
1582923600000,150.47871893333334,26.783499999999997
1582924500000,153.75160806666665,22.230822199999995
1582925400000,152.17838586666664,15.202656666666664
1582926300000,147.00931186666665,14.231694866666668
1582927200000,152.9973158,17.26704826666667
1582928100000,148.73774306666664,8.905777399999998
1582929000000,154.77744786666668,7.9536364
1582929900000,154.34625406666663,16.843301933333333
1582930800000,151.24765606666668,6.4942616
1582931700000,151.6492056666667,8.236020333333334
1582932600000,155.63413559999998,11.746355666666664
1582933500000,147.29509513333332,5.068343666666666
1582934400000,154.80226846666667,5.360957533333334
1582935300000,148.51746820000005,-1.5798724
1582936200000,148.19615773333334,7.900123333333334
1582937100000,147.25783633333333,1.397329
1582938000000,149.1958470666667,-4.913581199999999
1582938900000,147.4677289333333,-8.051097399999998
1582939800000,148.7449984666667,-9.559876733333333
1582940700000,147.17366126666667,-6.437286333333334
1582941600000,147.9364722666667,2.653312599999999
1582942500000,145.9537902666667,-1.0835663333333334
1582943400000,147.33127326666667,1.1402205333333322
1582944300000,149.65550273333332,4.766067133333333
1582945200000,142.96349973333332,-0.5315635333333333
1582946100000,148.16592219999998,9.200992133333331
1582947000000,145.55789486666666,13.080417066666666
1582947900000,142.50636546666664,10.342318466666665
1582948800000,143.45185113333335,20.031293066666663
1582949700000,142.41152285714287,15.813402785714286
1582950600000,144.48403059999998,8.900696600000002
1582951500000,145.81070086666668,12.008169400000003
1582952400000,150.74403139999998,10.648838866666667
1582953300000,151.715479,8.120651399999998
1582954200000,148.8909788,5.427477866666665
1582955100000,149.26486546666666,5.456485333333333
1582956000000,154.89635846666667,11.647051533333332
1582956900000,147.9398244,13.783947399999999
1582957800000,144.44490933333333,10.621572533333334
1582958700000,139.89558939999998,-0.2563425333333329
1582959600000,138.59369486666665,6.0275442
1582960500000,143.77076333333332,2.6228749333333337
1582961400000,142.37349973333332,-8.8538822
1582962300000,145.78812506666665,-10.445193133333335
1582963200000,150.6144627333333,7.030944533333335
1582964100000,148.2519294,-4.658331
1582965000000,153.20426166666667,-5.677242066666666
1582965900000,156.95945653333334,-5.343950266666667
1582966800000,155.70740979999997,-7.183844533333333
1582967700000,153.20026846666667,-15.806511133333334
1582968600000,149.39670246666668,-35.1881804
1582969500000,152.8183882666667,-22.9430726
1582970400000,152.0138531333333,-22.384581333333333
1582971300000,152.26958706666665,-17.926700133333334
1582972200000,159.09174773333334,-1.3716232
1582973100000,155.54430993333332,-6.7631228666666665
1582974000000,159.99575313333332,10.193586533333336
1582974900000,153.3801574,-8.123388866666666
1582975800000,149.64418066666667,-13.710582733333334
1582976700000,154.81123466666665,-30.055829066666668
1582977600000,152.0599040666667,-23.945141933333336
1582978500000,157.6603476666667,-25.67167786666666
1582979400000,160.96573013333332,-18.033615666666666
1582980300000,158.41641,-10.056733133333333
1582981200000,156.20559386666667,-15.774161733333333
1582982100000,159.29989700000002,-21.549150866666665
1582983000000,158.051765,-10.734199133333336
1582983900000,156.92555093333334,-0.46539373333333345
1582984800000,145.77593326666664,-19.119731199999997
1582985700000,157.4796212,-31.280392199999998
1582986600000,156.74951460000003,-30.76169146666667
1582987500000,152.80873873333337,-24.192811066666664
1582988400000,154.89786986666664,-35.75759
1582989300000,152.40354506666665,-38.91387133333333
1582990200000,155.35656093333333,-45.177517266666655
1582991100000,158.46249046666668,-34.046667199999995
1582992000000,160.62467759999996,-30.647020133333335
1582992900000,149.590753,-17.057152733333332
1582993800000,149.7451222,-0.3137700666666671
1582994700000,150.45423186666667,-1.379854066666667
1582995600000,151.91020093333333,-1.158244666666667
1582996500000,148.70085878571427,-7.636017857142858
1582997400000,153.58874726666667,10.939800533333335
1582998300000,153.5796480666667,6.157310533333333
1582999200000,148.5498151333333,5.780779533333331
1583000100000,157.31785513333335,-13.98671186666667
1583001000000,151.2920150666667,5.2424946
1583001900000,147.05952200000002,7.238858800000001
1583002800000,148.47405293333333,-1.8263351333333335
1583003700000,142.98202413333334,-2.265625533333333
1583004600000,146.6615577333333,12.621130666666666
1583005500000,147.76891173333334,7.516949733333333
1583006400000,144.10768806666667,0.4046808000000001
1583007300000,153.66296,-4.333567666666667
1583008200000,149.3818582,-0.9308989333333336
1583009100000,152.74750426666665,6.140573866666667
1583010000000,152.188603,10.116441466666666
1583010900000,146.58541666666667,9.906955600000002
1583011800000,150.66410366666668,3.8787925333333324
1583012700000,152.55015793333334,-13.949783266666664
1583013600000,147.15114126666666,-8.384683733333334
1583014500000,148.84925459999997,-7.452929133333332
1583015400000,151.1243634666667,-16.039707333333336
1583016300000,153.8988418666667,-24.251530933333335
1583017200000,152.13359986666669,-10.031354333333333
1583018100000,150.84385893333334,-30.07497366666667
1583019000000,160.48128673333335,-11.145895600000001
1583019900000,155.62890539999998,-25.194237333333334
1583020800000,156.85040453333332,-26.0475018
1583021700000,151.97204953333332,-13.375201399999998
1583022600000,149.4957280666667,-19.2711262
1583023500000,152.8874842,-21.246448200000007
1583024400000,154.2981622,-28.185740266666674
1583025300000,153.35455540000004,-28.0595504
1583026200000,154.76094313333337,-25.60006713333333
1583027100000,149.13622526666668,-18.515316333333335
1583028000000,156.71506680000002,-14.945073799999998
1583028900000,154.39389746666666,-21.932937866666673
1583029800000,149.31346753333335,-25.856657333333334
1583030700000,154.51458986666665,-12.153627533333333
1583031600000,150.77954193333335,-9.922320399999998
1583032500000,156.82717953333335,-8.982839266666666
1583033400000,154.2140742,-13.279244533333333
1583034300000,150.243486,-5.9651928
1583035200000,155.0895835333333,-14.696957
1583036100000,151.6998852,-15.947699266666667
1583037000000,157.47814066666663,-12.782409533333334
1583037900000,148.23347133333334,-10.058929466666665
1583038800000,151.48937926666665,-10.719539800000002
1583039700000,150.03802726666666,-7.5045796
1583040600000,150.41082766666665,-15.802382333333334
1583041500000,153.33095013333332,-17.08938553333333
1583042400000,148.11626973333335,-6.6639974
1583043300000,146.72315264285712,-11.194158214285713
1583044200000,150.04993866666666,-10.343673533333334
1583045100000,150.05378013333336,-16.234920799999998
1583046000000,149.12598286666667,-14.837255466666667
1583046900000,148.71599639999997,-18.257725200000003
1583047800000,145.336177,-16.631517199999998
1583048700000,148.52403506666667,-17.6866988
1583049600000,149.3969622,-23.825252666666664
1583050500000,144.59720646666668,-31.494820866666664
1583051400000,149.0686996,-34.6185806
1583052300000,146.22689606666665,-27.616486266666662
1583053200000,146.7585934,-27.669907266666666
1583054100000,147.30990813333335,-40.28268146666667
1583055000000,149.96504126666665,-27.784191799999995
1583055900000,152.14777940000002,-41.04993846666666
1583056800000,151.27083233333335,-25.367094733333335
1583057700000,147.60834433333335,-36.8633196
1583058600000,150.1072631333333,-25.055174400000002
1583059500000,149.12040313333333,-42.00767106666667
1583060400000,144.7180683333333,-12.2668452
1583061300000,149.17786113333332,-51.82735906666666
1583062200000,146.18362213333333,-37.525246599999996
1583063100000,148.93567453333335,-30.5008578
1583064000000,146.81201706666664,-16.434204733333335
1583064900000,142.10661833333333,-42.638543133333336
1583065800000,145.0973248,-44.359861933333335
1583066700000,148.00016473333332,-58.93411893333334
1583067600000,150.36018800000002,-43.522996666666664
1583068500000,150.4798542666667,-42.04247446666667
1583069400000,140.62152906666668,-29.216282
1583070300000,144.30301306666667,-18.8480328
1583071200000,140.53488566666664,-25.376852866666663
1583072100000,139.7251801333333,-0.3828495333333339
1583073000000,144.4339684,-10.610979799999997
1583073900000,138.77598646666667,-10.461421933333334
1583074800000,143.50890566666666,-29.709479466666668
1583075700000,146.20401066666668,-23.24375033333333
1583076600000,142.78850013333334,-8.637389600000002
1583077500000,146.14381713333336,-18.445265066666664
1583078400000,141.68189840000002,0.5837694000000001
1583079300000,141.50138366666664,5.679587666666665
1583080200000,147.55002860000002,-18.733833866666664
1583081100000,142.79012219999998,-15.316729066666664
1583082000000,142.99376519999998,14.675293733333335
1583082900000,132.32666566666666,14.31137973333333
1583083800000,142.76797059999996,30.3989186
1583084700000,141.794808,31.814099933333328
1583085600000,140.15885426666665,26.72475186666667
1583086500000,137.96713773333335,30.727532933333336
1583087400000,139.951917,33.60793166666666
1583088300000,138.69987540000002,34.766603333333336
1583089200000,143.41322993333333,39.53166806666666
1583090100000,139.3960422,34.22239906666667
1583091000000,142.50465220000004,35.945323800000004
1583091900000,140.56274359999998,33.40873126666666
1583092800000,140.8017496666667,30.351257200000003
1583093700000,143.84301193333334,37.400787
1583094600000,137.4036674666667,31.134238999999997
1583095500000,139.9218288666667,33.39234706666666
1583096400000,138.6591694,31.098756799999997
1583097300000,138.76960086666665,30.597706933333335
1583098200000,140.27326093333332,30.011002866666665
1583099100000,140.23789106666666,32.252867333333334
1583100000000,145.10320173333332,34.667309
1583100900000,143.60320940000003,33.700318599999996
1583101800000,139.73218966666664,30.841909733333335
1583102700000,143.868975,35.352339666666666
1583103600000,144.07470419999996,34.82090393333333
1583104500000,141.64076513333333,35.281825733333335
1583105400000,144.2862948,37.23631433333333
1583106300000,141.86718239999996,34.0855846
1583107200000,144.49316986666665,35.440013066666666
1583108100000,146.81373200000002,38.948912
