"Time","rel. Luftfeuchtigkeit in %","Temperatur in °C","PV-Modultemperatur in °C"
14.08.2022 20:30:00,100,28.6,27.4
14.08.2022 20:45:00,100,28.2,26.8
14.08.2022 21:00:00,100,27.8,26.1
14.08.2022 21:15:00,100,27.4,25.6
14.08.2022 21:30:00,100,27.0,25.1
14.08.2022 21:45:00,100,26.7,24.8
14.08.2022 22:00:00,100,26.3,24.6
14.08.2022 22:15:00,100,26.1,24.5
14.08.2022 22:30:00,100,25.7,24.1
14.08.2022 22:45:00,100,25.5,23.8
14.08.2022 23:00:00,100,25.6,23.7
14.08.2022 23:15:00,100,25.3,23.7
14.08.2022 23:30:00,100,25.0,23.6
14.08.2022 23:45:00,100,24.8,23.2
15.08.2022 00:00:00,100,24.8,23.0
15.08.2022 00:15:00,100,25.0,23.4
15.08.2022 00:30:00,100,24.8,23.3
15.08.2022 00:45:00,100,24.8,23.0
15.08.2022 01:00:00,100,24.7,22.8
15.08.2022 01:15:00,100,24.4,22.5
15.08.2022 01:30:00,100,24.0,22.1
15.08.2022 01:45:00,100,23.8,22.1
15.08.2022 02:00:00,100,23.8,22.1
15.08.2022 02:15:00,100,23.6,21.8
15.08.2022 02:30:00,100,23.3,21.3
15.08.2022 02:45:00,100,23.1,21.2
15.08.2022 03:00:00,100,23.2,21.2
15.08.2022 03:15:00,100,23.1,21.0
15.08.2022 03:30:00,100,23.0,20.9
15.08.2022 03:45:00,100,22.8,20.6
15.08.2022 04:00:00,100,22.7,20.5
15.08.2022 04:15:00,100,22.4,20.2
15.08.2022 04:30:00,100,22.1,20.2
15.08.2022 04:45:00,100,22.1,20.4
15.08.2022 05:00:00,100,22.3,20.7
15.08.2022 05:15:00,100,22.3,20.9
15.08.2022 05:30:00,100,22.4,20.7
15.08.2022 05:45:00,100,22.3,20.3
15.08.2022 06:00:00,100,22.1,20.1
15.08.2022 06:15:00,100,22.1,20.6
15.08.2022 06:30:00,100,22.3,21.0
15.08.2022 06:45:00,100,22.4,21.2
15.08.2022 07:00:00,100,22.4,21.5
15.08.2022 07:15:00,100,22.5,22.1
15.08.2022 07:30:00,100,22.6,22.9
15.08.2022 07:45:00,100,22.7,23.8
15.08.2022 08:00:00,100,22.9,24.2
15.08.2022 08:15:00,100,23.0,24.3
15.08.2022 08:30:00,100,22.9,23.9
15.08.2022 08:45:00,100,22.8,23.8
15.08.2022 09:00:00,100,22.8,24.3
15.08.2022 09:15:00,100,23.0,25.8
15.08.2022 09:30:00,100,23.2,26.6
15.08.2022 09:45:00,100,23.7,26.7
15.08.2022 10:00:00,100,23.8,26.5
15.08.2022 10:15:00,100,23.1,26.0
15.08.2022 10:30:00,100,22.9,28.6
15.08.2022 10:45:00,100,23.3,30.1
15.08.2022 11:00:00,100,23.8,33.2
15.08.2022 11:15:00,100,24.2,36.7
15.08.2022 11:30:00,100,24.6,38.4
15.08.2022 11:45:00,100,25.9,40.3
15.08.2022 12:00:00,100,25.7,40.0
15.08.2022 12:15:00,100,25.6,41.5
15.08.2022 12:30:00,100,25.8,41.0
15.08.2022 12:45:00,100,26.4,42.2
15.08.2022 13:00:00,100,27.0,40.9
15.08.2022 13:15:00,100,27.6,43.1
15.08.2022 13:30:00,100,28.5,51.7
15.08.2022 13:45:00,100,28.6,48.1
15.08.2022 14:00:00,100,29.0,48.4
15.08.2022 14:15:00,100,29.1,45.1
15.08.2022 14:30:00,100,30.1,53.6
15.08.2022 14:45:00,100,30.1,56.0
15.08.2022 15:00:00,100,30.4,55.3
15.08.2022 15:15:00,100,30.9,55.8
15.08.2022 15:30:00,100,31.2,56.1
15.08.2022 15:45:00,100,31.4,57.1
15.08.2022 16:00:00,100,31.1,56.7
15.08.2022 16:15:00,100,29.9,53.8
15.08.2022 16:30:00,100,29.3,48.8
15.08.2022 16:45:00,100,28.6,40.5
15.08.2022 17:00:00,100,28.1,35.7
15.08.2022 17:15:00,100,26.2,31.5
15.08.2022 17:30:00,100,22.3,24.7
15.08.2022 17:45:00,100,19.8,19.5
15.08.2022 18:00:00,100,19.0,18.2
15.08.2022 18:15:00,100,18.6,18.2
15.08.2022 18:30:00,100,19.0,18.3
15.08.2022 18:45:00,100,19.0,19.0
15.08.2022 19:00:00,100,19.2,19.3
15.08.2022 19:15:00,100,19.3,19.7
15.08.2022 19:30:00,100,19.4,19.4
15.08.2022 19:45:00,100,19.6,18.8
15.08.2022 20:00:00,100,19.8,18.4
15.08.2022 20:15:00,100,20.2,18.2
15.08.2022 20:30:00,100,20.4,17.9
15.08.2022 20:45:00,100,20.4,17.5
15.08.2022 21:00:00,100,20.3,17.3
15.08.2022 21:15:00,100,20.3,17.5
15.08.2022 21:30:00,100,20.3,17.7
15.08.2022 21:45:00,100,20.2,17.9
15.08.2022 22:00:00,100,20.2,17.8
15.08.2022 22:15:00,100,20.4,18.0
15.08.2022 22:30:00,100,20.6,18.1
15.08.2022 22:45:00,100,20.7,18.2
15.08.2022 23:00:00,100,20.7,18.2
15.08.2022 23:15:00,100,20.7,18.3
15.08.2022 23:30:00,100,20.8,18.5
15.08.2022 23:45:00,100,20.8,18.5
16.08.2022 00:00:00,100,20.8,18.4
16.08.2022 00:15:00,100,20.9,18.3
16.08.2022 00:30:00,100,20.8,18.3
16.08.2022 00:45:00,100,21.1,18.3
16.08.2022 01:00:00,100,21.2,18.5
16.08.2022 01:15:00,100,21.0,18.5
16.08.2022 01:30:00,100,21.0,18.5
16.08.2022 01:45:00,100,20.7,18.2
16.08.2022 02:00:00,100,20.7,18.3
16.08.2022 02:15:00,100,20.8,18.5
16.08.2022 02:30:00,100,20.8,18.6
16.08.2022 02:45:00,100,20.7,18.6
16.08.2022 03:00:00,100,20.7,18.6
16.08.2022 03:15:00,100,20.5,18.5
16.08.2022 03:30:00,100,20.5,18.4
16.08.2022 03:45:00,100,20.6,18.3
16.08.2022 04:00:00,100,20.6,18.3
16.08.2022 04:15:00,100,20.6,18.3
16.08.2022 04:30:00,100,20.6,18.2
16.08.2022 04:45:00,100,20.6,17.9
16.08.2022 05:00:00,100,20.5,17.5
16.08.2022 05:15:00,100,20.5,17.4
16.08.2022 05:30:00,100,20.4,17.6
16.08.2022 05:45:00,100,20.5,17.8
16.08.2022 06:00:00,100,20.4,17.9
16.08.2022 06:15:00,100,20.3,17.9
16.08.2022 06:30:00,100,20.3,17.9
16.08.2022 06:45:00,100,20.3,17.9
16.08.2022 07:00:00,100,20.3,18.0
16.08.2022 07:15:00,100,20.3,18.0
16.08.2022 07:30:00,100,20.4,18.5
16.08.2022 07:45:00,100,20.9,19.4
16.08.2022 08:00:00,100,21.2,19.4
16.08.2022 08:15:00,100,20.9,19.2
16.08.2022 08:30:00,100,20.7,19.8
16.08.2022 08:45:00,100,20.8,22.7
16.08.2022 09:00:00,100,21.2,28.0
16.08.2022 09:15:00,100,21.1,27.9
16.08.2022 09:30:00,100,21.2,26.8
16.08.2022 09:45:00,100,21.4,26.6
16.08.2022 10:00:00,100,21.7,27.3
16.08.2022 10:15:00,100,22.4,33.5
16.08.2022 10:30:00,100,23.0,38.4
16.08.2022 10:45:00,100,23.6,41.1
16.08.2022 11:00:00,100,23.9,42.3
16.08.2022 11:15:00,100,24.1,42.8
16.08.2022 11:30:00,100,24.6,45.4
16.08.2022 11:45:00,100,25.2,47.8
16.08.2022 12:00:00,100,25.6,49.4
16.08.2022 12:15:00,100,25.8,49.8
16.08.2022 12:30:00,100,26.2,50.5
16.08.2022 12:45:00,100,26.5,52.1
16.08.2022 13:00:00,100,26.8,53.0
16.08.2022 13:15:00,100,27.2,54.4
16.08.2022 13:30:00,100,27.4,55.2
16.08.2022 13:45:00,100,27.7,55.6
16.08.2022 14:00:00,100,28.1,55.9
16.08.2022 14:15:00,100,27.9,54.3
16.08.2022 14:30:00,100,28.0,53.8
16.08.2022 14:45:00,100,28.0,51.7
16.08.2022 15:00:00,100,28.2,51.1
16.08.2022 15:15:00,100,28.9,53.2
16.08.2022 15:30:00,100,27.5,50.2
16.08.2022 15:45:00,100,25.9,38.9
16.08.2022 16:00:00,100,25.2,37.7
16.08.2022 16:15:00,100,24.8,37.4
16.08.2022 16:30:00,100,24.4,42.4
16.08.2022 16:45:00,100,24.5,40.8
16.08.2022 17:00:00,100,24.8,38.3
16.08.2022 17:15:00,100,24.5,36.0
16.08.2022 17:30:00,100,24.0,32.7
16.08.2022 17:45:00,100,23.8,33.3
16.08.2022 18:00:00,100,23.9,33.5
16.08.2022 18:15:00,100,23.8,32.2
16.08.2022 18:30:00,100,23.2,29.3
16.08.2022 18:45:00,100,22.8,27.4
16.08.2022 19:00:00,100,22.5,26.1
16.08.2022 19:15:00,100,22.5,25.4
16.08.2022 19:30:00,100,22.4,25.2
16.08.2022 19:45:00,100,22.2,24.6
16.08.2022 20:00:00,100,21.9,23.7
16.08.2022 20:15:00,100,21.6,22.9
16.08.2022 20:30:00,100,21.3,21.8
16.08.2022 20:45:00,100,21.0,20.9
16.08.2022 21:00:00,100,20.6,20.5
16.08.2022 21:15:00,100,20.4,20.2
16.08.2022 21:30:00,100,20.3,19.6
16.08.2022 21:45:00,100,20.2,19.2
16.08.2022 22:00:00,100,20.0,18.7
16.08.2022 22:15:00,100,19.7,18.4
16.08.2022 22:30:00,100,19.7,18.4
16.08.2022 22:45:00,100,19.6,18.3
16.08.2022 23:00:00,100,19.5,18.4
16.08.2022 23:15:00,100,19.5,18.2
16.08.2022 23:30:00,100,19.6,18.2
16.08.2022 23:45:00,100,19.6,18.3
17.08.2022 00:00:00,100,19.5,18.1
17.08.2022 00:15:00,100,19.4,17.8
17.08.2022 00:30:00,100,19.4,17.8
17.08.2022 00:45:00,100,19.4,18.1
17.08.2022 01:00:00,100,19.3,17.8
17.08.2022 01:15:00,100,19.2,17.3
17.08.2022 01:30:00,100,19.1,17.1
17.08.2022 01:45:00,100,19.0,16.8
17.08.2022 02:00:00,100,18.9,16.5
17.08.2022 02:15:00,100,18.7,16.3
17.08.2022 02:30:00,100,18.6,16.1
17.08.2022 02:45:00,100,18.5,16.1
17.08.2022 03:00:00,100,18.5,16.0
17.08.2022 03:15:00,100,18.2,15.8
17.08.2022 03:30:00,100,18.0,15.5
17.08.2022 03:45:00,100,18.0,15.7
17.08.2022 04:00:00,100,18.1,16.0
17.08.2022 04:15:00,100,18.1,16.2
17.08.2022 04:30:00,100,17.8,16.3
17.08.2022 04:45:00,100,17.7,16.0
17.08.2022 05:00:00,100,17.7,15.7
17.08.2022 05:15:00,100,17.3,15.4
17.08.2022 05:30:00,100,16.7,15.4
17.08.2022 05:45:00,100,16.7,15.2
17.08.2022 06:00:00,100,16.8,15.1
17.08.2022 06:15:00,100,16.9,15.1
17.08.2022 06:30:00,100,16.7,15.5
17.08.2022 06:45:00,100,16.5,15.9
17.08.2022 07:00:00,100,16.7,16.5
17.08.2022 07:15:00,100,17.1,17.2
17.08.2022 07:30:00,100,17.6,18.0
17.08.2022 07:45:00,100,17.8,18.0
17.08.2022 08:00:00,100,17.9,18.0
17.08.2022 08:15:00,100,18.0,18.1
17.08.2022 08:30:00,100,18.1,18.1
17.08.2022 08:45:00,100,18.1,18.2
17.08.2022 09:00:00,100,18.2,18.4
17.08.2022 09:15:00,100,18.3,18.4
17.08.2022 09:30:00,100,18.4,18.5
17.08.2022 09:45:00,100,18.5,18.8
17.08.2022 10:00:00,100,18.6,18.7
17.08.2022 10:15:00,100,18.8,19.3
17.08.2022 10:30:00,100,19.1,21.0
17.08.2022 10:45:00,100,19.3,22.3
17.08.2022 11:00:00,100,19.3,21.7
17.08.2022 11:15:00,100,19.3,23.2
17.08.2022 11:30:00,100,19.6,28.3
17.08.2022 11:45:00,100,20.0,29.6
17.08.2022 12:00:00,100,20.3,30.3
17.08.2022 12:15:00,100,20.6,28.2
17.08.2022 12:30:00,100,21.0,30.2
17.08.2022 12:45:00,100,21.4,30.7
17.08.2022 13:00:00,100,21.5,29.5
17.08.2022 13:15:00,100,21.8,30.0
17.08.2022 13:30:00,100,21.8,28.7
17.08.2022 13:45:00,100,21.8,28.1
17.08.2022 14:00:00,100,22.0,30.0
17.08.2022 14:15:00,100,22.1,32.8
17.08.2022 14:30:00,100,22.2,32.7
17.08.2022 14:45:00,100,22.2,31.2
17.08.2022 15:00:00,100,22.2,29.0
17.08.2022 15:15:00,100,22.2,28.6
17.08.2022 15:30:00,100,22.1,29.0
17.08.2022 15:45:00,100,22.1,29.3
17.08.2022 16:00:00,100,22.0,28.1
17.08.2022 16:15:00,100,21.8,26.6
17.08.2022 16:30:00,100,21.7,25.6
17.08.2022 16:45:00,100,21.7,25.2
17.08.2022 17:00:00,100,21.7,25.1
17.08.2022 17:15:00,100,21.6,23.9
17.08.2022 17:30:00,100,21.5,22.9
17.08.2022 17:45:00,100,21.2,22.1
17.08.2022 18:00:00,100,20.9,21.4
17.08.2022 18:15:00,100,20.4,20.1
17.08.2022 18:30:00,100,19.7,19.2
17.08.2022 18:45:00,100,18.9,18.5
17.08.2022 19:00:00,100,18.6,18.2
17.08.2022 19:15:00,100,18.1,17.8
17.08.2022 19:30:00,100,17.9,17.6
17.08.2022 19:45:00,100,18.0,17.5
17.08.2022 20:00:00,100,18.3,17.6
17.08.2022 20:15:00,100,18.0,17.4
17.08.2022 20:30:00,100,17.7,17.1
17.08.2022 20:45:00,100,17.8,16.9
17.08.2022 21:00:00,100,18.0,16.9
17.08.2022 21:15:00,100,18.3,17.1
17.08.2022 21:30:00,100,18.4,17.2
17.08.2022 21:45:00,100,18.4,17.1
17.08.2022 22:00:00,100,18.3,17.2
17.08.2022 22:15:00,100,18.2,17.2
17.08.2022 22:30:00,100,18.3,17.2
17.08.2022 22:45:00,100,18.3,17.2
17.08.2022 23:00:00,100,18.3,17.2
17.08.2022 23:15:00,100,18.3,17.1
17.08.2022 23:30:00,100,18.2,16.9
17.08.2022 23:45:00,100,18.2,17.2
18.08.2022 00:00:00,100,18.5,17.5
18.08.2022 00:15:00,100,18.7,17.6
18.08.2022 00:30:00,100,18.8,17.4
18.08.2022 00:45:00,100,18.7,17.3
18.08.2022 01:00:00,100,18.3,17.1
18.08.2022 01:15:00,100,18.2,16.8
18.08.2022 01:30:00,100,18.2,16.4
18.08.2022 01:45:00,100,18.1,16.2
18.08.2022 02:00:00,100,18.0,16.6
18.08.2022 02:15:00,100,17.9,16.5
18.08.2022 02:30:00,100,18.0,16.3
18.08.2022 02:45:00,100,18.1,16.3
18.08.2022 03:00:00,100,18.1,16.3
18.08.2022 03:15:00,100,18.1,15.9
18.08.2022 03:30:00,100,18.0,15.9
18.08.2022 03:45:00,100,17.9,15.9
18.08.2022 04:00:00,100,17.9,16.3
18.08.2022 04:15:00,100,18.0,16.7
18.08.2022 04:30:00,100,18.1,16.6
18.08.2022 04:45:00,100,18.0,16.8
18.08.2022 05:00:00,100,17.9,17.0
18.08.2022 05:15:00,100,18.1,17.2
18.08.2022 05:30:00,100,18.3,17.3
18.08.2022 05:45:00,100,18.4,17.4
18.08.2022 06:00:00,100,18.5,17.4
18.08.2022 06:15:00,100,18.6,17.6
18.08.2022 06:30:00,100,18.7,17.8
18.08.2022 06:45:00,100,18.7,17.9
18.08.2022 07:00:00,100,18.7,18.1
18.08.2022 07:15:00,100,18.7,18.3
18.08.2022 07:30:00,100,18.8,18.7
18.08.2022 07:45:00,100,18.9,19.3
18.08.2022 08:00:00,100,18.9,19.3
18.08.2022 08:15:00,100,18.8,19.3
18.08.2022 08:30:00,100,18.8,20.2
18.08.2022 08:45:00,100,19.1,23.4
18.08.2022 09:00:00,100,19.4,25.1
18.08.2022 09:15:00,100,19.4,23.8
18.08.2022 09:30:00,100,19.2,23.2
18.08.2022 09:45:00,100,19.2,22.9
18.08.2022 10:00:00,100,19.0,21.8
18.08.2022 10:15:00,100,19.0,21.8
18.08.2022 10:30:00,100,19.3,24.2
18.08.2022 10:45:00,100,19.9,32.4
18.08.2022 11:00:00,100,20.2,33.8
18.08.2022 11:15:00,100,20.0,26.2
18.08.2022 11:30:00,100,19.7,24.0
18.08.2022 11:45:00,100,19.4,22.1
18.08.2022 12:00:00,100,19.3,23.1
18.08.2022 12:15:00,100,19.4,24.0
18.08.2022 12:30:00,100,19.6,26.8
18.08.2022 12:45:00,100,19.9,33.9
18.08.2022 13:00:00,100,20.4,38.8
18.08.2022 13:15:00,100,20.7,43.0
18.08.2022 13:30:00,100,20.5,40.0
18.08.2022 13:45:00,100,20.5,38.3
18.08.2022 14:00:00,100,21.0,39.3
18.08.2022 14:15:00,100,21.2,41.2
18.08.2022 14:30:00,100,21.2,40.8
18.08.2022 14:45:00,100,20.7,32.1
18.08.2022 15:00:00,100,20.5,33.1
18.08.2022 15:15:00,100,20.4,33.7
18.08.2022 15:30:00,100,20.7,35.0
18.08.2022 15:45:00,100,21.1,40.8
18.08.2022 16:00:00,100,21.4,45.9
18.08.2022 16:15:00,100,21.5,44.0
18.08.2022 16:30:00,100,21.4,40.2
18.08.2022 16:45:00,100,21.3,41.4
18.08.2022 17:00:00,100,21.1,36.9
18.08.2022 17:15:00,100,21.1,36.2
18.08.2022 17:30:00,100,20.9,32.8
18.08.2022 17:45:00,100,20.9,32.2
18.08.2022 18:00:00,100,20.8,32.0
18.08.2022 18:15:00,100,20.8,29.7
18.08.2022 18:30:00,100,21.0,27.3
18.08.2022 18:45:00,100,20.6,25.5
18.08.2022 19:00:00,100,20.6,23.7
18.08.2022 19:15:00,100,20.4,22.3
18.08.2022 19:30:00,100,20.2,21.1
18.08.2022 19:45:00,100,19.9,19.9
18.08.2022 20:00:00,100,19.5,19.2
18.08.2022 20:15:00,100,19.2,18.5
18.08.2022 20:30:00,100,19.0,17.8
18.08.2022 20:45:00,100,18.5,17.1
18.08.2022 21:00:00,100,17.9,16.4
18.08.2022 21:15:00,100,17.5,15.9
18.08.2022 21:30:00,100,17.2,15.4
18.08.2022 21:45:00,100,16.9,15.1
18.08.2022 22:00:00,100,16.7,14.8
18.08.2022 22:15:00,100,16.4,14.5
18.08.2022 22:30:00,100,16.2,14.2
18.08.2022 22:45:00,100,16.1,14.0
18.08.2022 23:00:00,100,16.2,13.7
18.08.2022 23:15:00,100,16.2,13.5
18.08.2022 23:30:00,100,16.2,13.3
18.08.2022 23:45:00,100,16.2,13.2
19.08.2022 00:00:00,100,16.2,13.1
19.08.2022 00:15:00,100,16.3,13.0
19.08.2022 00:30:00,100,16.2,12.9
19.08.2022 00:45:00,100,16.1,12.8
19.08.2022 01:00:00,100,16.1,12.5
19.08.2022 01:15:00,100,16.0,12.4
19.08.2022 01:30:00,100,15.8,12.3
19.08.2022 01:45:00,100,15.9,12.4
19.08.2022 02:00:00,100,15.8,12.2
19.08.2022 02:15:00,100,15.8,12.1
19.08.2022 02:30:00,100,15.7,11.9
19.08.2022 02:45:00,100,15.6,12.1
19.08.2022 03:00:00,100,15.4,11.8
19.08.2022 03:15:00,100,15.2,11.5
19.08.2022 03:30:00,100,15.2,11.4
19.08.2022 03:45:00,100,15.1,11.4
19.08.2022 04:00:00,100,14.9,11.3
19.08.2022 04:15:00,100,15.0,11.2
19.08.2022 04:30:00,100,15.2,11.4
19.08.2022 04:45:00,100,15.2,11.5
19.08.2022 05:00:00,100,15.5,11.8
19.08.2022 05:15:00,100,15.6,11.8
19.08.2022 05:30:00,100,15.2,11.7
19.08.2022 05:45:00,100,14.7,11.4
19.08.2022 06:00:00,100,14.7,11.5
19.08.2022 06:15:00,100,14.6,11.5
19.08.2022 06:30:00,100,14.5,11.5
19.08.2022 06:45:00,100,14.5,11.8
19.08.2022 07:00:00,100,14.7,12.0
19.08.2022 07:15:00,100,15.2,12.2
19.08.2022 07:30:00,100,16.1,12.8
19.08.2022 07:45:00,100,16.4,13.5
19.08.2022 08:00:00,100,17.0,14.4
19.08.2022 08:15:00,100,17.8,15.7
19.08.2022 08:30:00,100,18.2,19.1
19.08.2022 08:45:00,100,19.2,24.7
19.08.2022 09:00:00,100,19.8,26.2
19.08.2022 09:15:00,100,19.9,26.8
19.08.2022 09:30:00,100,20.4,30.5
19.08.2022 09:45:00,100,20.7,33.1
19.08.2022 10:00:00,100,20.8,36.8
19.08.2022 10:15:00,100,21.1,41.2
19.08.2022 10:30:00,100,21.2,43.2
19.08.2022 10:45:00,100,21.9,46.2
19.08.2022 11:00:00,100,22.6,48.5
19.08.2022 11:15:00,100,22.9,50.2
19.08.2022 11:30:00,100,23.1,52.4
19.08.2022 11:45:00,100,23.7,53.7
19.08.2022 12:00:00,100,24.4,55.5
19.08.2022 12:15:00,100,24.7,56.6
19.08.2022 12:30:00,100,24.5,52.4
19.08.2022 12:45:00,100,24.8,56.2
19.08.2022 13:00:00,100,24.9,57.9
19.08.2022 13:15:00,100,25.1,54.6
19.08.2022 13:30:00,100,24.7,50.3
19.08.2022 13:45:00,100,25.3,57.9
19.08.2022 14:00:00,100,26.2,58.8
19.08.2022 14:15:00,100,26.3,59.7
19.08.2022 14:30:00,100,26.1,61.2
19.08.2022 14:45:00,100,26.2,57.9
19.08.2022 15:00:00,100,26.0,50.2
19.08.2022 15:15:00,100,25.5,47.0
19.08.2022 15:30:00,100,25.6,44.6
19.08.2022 15:45:00,100,25.4,37.8
19.08.2022 16:00:00,100,25.8,40.5
19.08.2022 16:15:00,100,26.1,42.4
19.08.2022 16:30:00,100,25.1,36.2
19.08.2022 16:45:00,100,22.3,29.9
19.08.2022 17:00:00,100,21.2,26.6
19.08.2022 17:15:00,100,21.1,27.8
19.08.2022 17:30:00,100,22.2,33.4
19.08.2022 17:45:00,100,23.0,33.7
19.08.2022 18:00:00,100,23.0,31.0
19.08.2022 18:15:00,100,22.7,28.8
19.08.2022 18:30:00,100,22.4,27.6
19.08.2022 18:45:00,100,22.3,26.3
19.08.2022 19:00:00,100,22.3,25.2
19.08.2022 19:15:00,100,22.3,24.6
19.08.2022 19:30:00,100,22.2,24.7
19.08.2022 19:45:00,100,22.0,24.8
19.08.2022 20:00:00,100,21.9,24.1
19.08.2022 20:15:00,100,21.8,23.3
19.08.2022 20:30:00,100,21.5,22.8
19.08.2022 20:45:00,100,20.8,21.8
19.08.2022 21:00:00,100,19.2,19.6
19.08.2022 21:15:00,100,19.1,19.5
19.08.2022 21:30:00,100,19.2,19.4
19.08.2022 21:45:00,100,19.3,19.3
19.08.2022 22:00:00,100,19.4,19.1
19.08.2022 22:15:00,100,19.4,18.9
19.08.2022 22:30:00,100,19.3,18.5
19.08.2022 22:45:00,100,19.3,18.4
19.08.2022 23:00:00,100,19.2,18.4
19.08.2022 23:15:00,100,19.2,18.4
19.08.2022 23:30:00,100,19.2,18.2
19.08.2022 23:45:00,100,19.2,18.1
20.08.2022 00:00:00,100,19.2,18.0
20.08.2022 00:15:00,100,19.3,18.3
20.08.2022 00:30:00,100,19.4,18.4
20.08.2022 00:45:00,100,19.4,18.5
20.08.2022 01:00:00,100,19.3,18.3
20.08.2022 01:15:00,100,19.3,17.9
20.08.2022 01:30:00,100,19.2,17.6
20.08.2022 01:45:00,100,19.2,17.8
20.08.2022 02:00:00,100,19.2,17.8
20.08.2022 02:15:00,100,19.1,17.7
20.08.2022 02:30:00,100,18.9,17.3
20.08.2022 02:45:00,100,18.7,17.1
20.08.2022 03:00:00,100,18.6,17.0
20.08.2022 03:15:00,100,18.5,16.9
20.08.2022 03:30:00,100,18.5,16.5
20.08.2022 03:45:00,100,18.4,16.2
20.08.2022 04:00:00,100,18.3,16.3
20.08.2022 04:15:00,100,18.3,16.5
20.08.2022 04:30:00,100,18.2,16.1
20.08.2022 04:45:00,100,18.1,16.1
20.08.2022 05:00:00,100,18.0,15.7
20.08.2022 05:15:00,100,17.9,15.3
20.08.2022 05:30:00,100,17.6,14.9
20.08.2022 05:45:00,100,17.3,14.5
20.08.2022 06:00:00,100,17.1,14.1
20.08.2022 06:15:00,100,17.0,14.0
20.08.2022 06:30:00,100,16.9,14.2
20.08.2022 06:45:00,100,16.9,14.4
20.08.2022 07:00:00,100,17.0,14.9
20.08.2022 07:15:00,100,17.2,14.8
20.08.2022 07:30:00,100,17.1,14.8
20.08.2022 07:45:00,100,17.0,14.7
20.08.2022 08:00:00,100,17.0,14.7
20.08.2022 08:15:00,100,17.1,14.8
20.08.2022 08:30:00,100,17.3,15.5
20.08.2022 08:45:00,100,17.7,18.9
20.08.2022 09:00:00,100,18.3,22.4
20.08.2022 09:15:00,100,18.6,22.4
20.08.2022 09:30:00,100,19.2,26.3
20.08.2022 09:45:00,100,19.7,32.4
20.08.2022 10:00:00,100,19.8,36.1
20.08.2022 10:15:00,100,19.9,37.8
20.08.2022 10:30:00,100,19.8,34.1
20.08.2022 10:45:00,100,19.8,35.4
20.08.2022 11:00:00,100,20.1,40.8
20.08.2022 11:15:00,100,20.0,39.2
20.08.2022 11:30:00,100,20.3,42.4
20.08.2022 11:45:00,100,20.3,47.2
20.08.2022 12:00:00,100,20.2,44.0
20.08.2022 12:15:00,100,20.8,47.0
20.08.2022 12:30:00,100,21.2,54.1
20.08.2022 12:45:00,100,21.3,53.9
20.08.2022 13:00:00,100,21.1,46.4
20.08.2022 13:15:00,100,20.8,41.5
20.08.2022 13:30:00,100,20.9,39.4
20.08.2022 13:45:00,100,21.7,50.5
20.08.2022 14:00:00,100,21.2,42.3
20.08.2022 14:15:00,100,21.1,45.5
20.08.2022 14:30:00,100,21.3,45.0
20.08.2022 14:45:00,100,22.0,46.8
20.08.2022 15:00:00,100,21.6,43.8
20.08.2022 15:15:00,100,21.4,42.5
20.08.2022 15:30:00,100,21.8,48.8
20.08.2022 15:45:00,100,21.7,45.4
20.08.2022 16:00:00,100,22.1,51.0
20.08.2022 16:15:00,100,21.9,45.4
20.08.2022 16:30:00,100,22.5,44.9
20.08.2022 16:45:00,100,22.5,39.3
20.08.2022 17:00:00,100,22.0,41.1
20.08.2022 17:15:00,100,22.4,42.0
20.08.2022 17:30:00,100,22.8,40.8
20.08.2022 17:45:00,100,21.9,33.2
20.08.2022 18:00:00,100,21.5,29.6
20.08.2022 18:15:00,100,21.8,30.5
20.08.2022 18:30:00,100,22.5,31.1
20.08.2022 18:45:00,100,22.5,29.8
20.08.2022 19:00:00,100,21.4,26.3
20.08.2022 19:15:00,100,20.8,24.5
20.08.2022 19:30:00,100,20.4,22.7
20.08.2022 19:45:00,100,20.2,21.5
20.08.2022 20:00:00,100,20.0,20.6
20.08.2022 20:15:00,100,20.0,20.1
20.08.2022 20:30:00,100,19.8,19.3
20.08.2022 20:45:00,100,19.7,18.9
20.08.2022 21:00:00,100,19.7,19.3
20.08.2022 21:15:00,100,19.7,19.0
20.08.2022 21:30:00,100,19.5,17.8
20.08.2022 21:45:00,100,19.3,17.3
20.08.2022 22:00:00,100,19.0,17.2
20.08.2022 22:15:00,100,18.8,16.9
20.08.2022 22:30:00,100,18.7,16.2
20.08.2022 22:45:00,100,18.4,15.8
20.08.2022 23:00:00,100,18.3,15.5
20.08.2022 23:15:00,100,18.1,15.2
20.08.2022 23:30:00,100,18.2,14.9
20.08.2022 23:45:00,100,18.2,14.7
21.08.2022 00:00:00,100,17.9,14.5
21.08.2022 00:15:00,100,17.7,14.5
21.08.2022 00:30:00,100,17.4,14.4
21.08.2022 00:45:00,100,17.1,14.2
21.08.2022 01:00:00,100,17.0,13.8
21.08.2022 01:15:00,100,16.9,13.8
21.08.2022 01:30:00,100,16.9,13.6
21.08.2022 01:45:00,100,17.0,13.5
21.08.2022 02:00:00,100,17.0,13.6
21.08.2022 02:15:00,100,16.9,13.6
21.08.2022 02:30:00,100,16.8,13.2
21.08.2022 02:45:00,100,16.8,12.9
21.08.2022 03:00:00,100,16.9,12.8
21.08.2022 03:15:00,100,16.7,12.7
21.08.2022 03:30:00,100,16.5,12.7
21.08.2022 03:45:00,100,16.4,12.8
